word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
사기,0.028823676,0.17466168,-0.01863488,0.06157395,0.05510762,-0.053142317,0.124647506,0.12018616,-0.09153888,-0.009449255,0.037526336,-0.17656288,0.0081994785,-0.02324347,-0.012140804,-0.020980021,0.010004287,-0.15636194,-0.03026637,-0.25178888,0.024614405,0.06434679,0.16793069,-0.037289746,0.0223573,-0.034349002,-0.03628546,-0.017678885,-0.09221922,0.03511565,0.17599422,-0.072998464,0.1373028,-0.11470712,-0.1494409,0.06570481,0.022221738,-0.02662038,-0.1298662,-0.2110069,-0.06258057,-0.023880817,0.0017651678,0.04540434,0.051430825,0.03625211,-0.072040364,-0.022243274,-0.0057074693,0.16342461,-0.0775464,-0.06472702,-0.0739681,-0.048184503,-0.069085,-0.008917867,-0.010273815,-0.029028557,-0.08120444,-0.029500868,0.040541913,-0.057290513,0.057191093,0.10536799,-0.18658046,0.11541571,-0.025818942,0.16184978,-0.17889003,0.055351455,-0.11635906,0.1798779,0.116508715,-0.0006082857,0.09554827,0.03792177,-0.025315462,0.052639727,-0.08557442,0.05277667,0.014662763,-0.10711392,-0.115747035,0.1500177,0.04471466,-0.079434015,0.063142344,0.06387652,0.12829444,0.005571581,0.11088304,0.029357748,-0.015136916,-0.050161973,0.20081048,0.19889396,0.0527039,-0.10415717,0.014552531,-0.07228956
수구,0.03855804,0.1841758,-0.015551119,0.060311794,0.056489117,-0.05296402,0.13157442,0.13273622,-0.094077505,0.0046905177,0.03568926,-0.18539397,-0.002809551,-0.03163922,-0.01007128,-0.022447715,0.009650568,-0.16625592,-0.023801124,-0.24826002,0.029540248,0.06240556,0.16964497,-0.026408011,0.022658821,-0.045148365,-0.03591305,-0.03436528,-0.085824,0.033911537,0.1764176,-0.06498888,0.12952074,-0.09018449,-0.1587613,0.07312612,0.024408814,-0.030963123,-0.12895614,-0.21367295,-0.06271832,-0.028207934,-0.014367258,0.040188868,0.045613505,0.02750754,-0.07451924,-0.036109407,-0.010340095,0.16311443,-0.08497676,-0.07268081,-0.07781896,-0.059529297,-0.06673079,0.0086826775,-0.0010931722,-0.038532212,-0.073335424,-0.024925811,0.047272865,-0.039702345,0.039738756,0.11338371,-0.18805823,0.1262334,-0.033530932,0.16857839,-0.20397438,0.055911686,-0.13706328,0.178435,0.13666861,-0.0046918085,0.08540435,0.049018912,-0.0065514157,0.051211674,-0.09430263,0.066787824,0.013293091,-0.10384544,-0.12505488,0.148839,0.052320667,-0.07334815,0.062192142,0.071828716,0.15089998,0.004927705,0.120805986,0.022692746,-0.009397549,-0.03345511,0.2143426,0.20883255,0.043523356,-0.10626046,0.027996976,-0.067846216
해외,0.053457193,0.22599165,-0.02561799,0.07562799,0.08532946,-0.046341553,0.13669848,0.12389266,-0.103536785,-0.003924076,0.046591707,-0.1885353,0.018551467,-0.017107634,0.0021999853,-0.020924047,0.022911692,-0.15663779,-0.02800845,-0.3017938,0.03425786,0.05779304,0.16186337,-0.014585994,0.043411385,-0.057179704,-0.04026691,-0.028385466,-0.094586626,0.033884767,0.16151974,-0.083725676,0.15646707,-0.13959889,-0.17656833,0.08241107,0.056690916,0.008833574,-0.1580336,-0.20561256,-0.09540574,-0.0090164235,-0.0035664397,0.07040717,0.056055646,0.011626168,-0.07411019,-0.025630068,7.28562e-05,0.22132003,-0.097270265,-0.04470192,-0.07850502,-0.03671876,-0.06822398,-0.02628437,0.0050802496,-0.066848755,-0.09251349,-0.028618438,0.05592751,-0.082583405,0.09368767,0.092709646,-0.23334314,0.12957029,-0.060476884,0.17526332,-0.22182423,0.043012798,-0.09996622,0.2336765,0.14163826,0.015288378,0.0927641,0.045496844,-0.029809669,0.079533815,-0.1179828,0.055146188,0.01281934,-0.10376156,-0.1354726,0.13789749,0.052296013,-0.090291716,0.085357286,0.061838347,0.17610942,0.0041141724,0.0981978,0.04528238,-0.018118277,-0.048487,0.2550688,0.23253788,0.050169885,-0.13979916,0.037861794,-0.1052706
평점,0.04684304,0.21239197,-0.020215262,0.07610835,0.07267231,-0.05010365,0.14644343,0.14986356,-0.115279675,-0.0055865957,0.049376115,-0.21697295,0.0048866,-0.04714442,-0.0011838337,-0.03120419,0.02246442,-0.19967867,-0.029005025,-0.28558576,0.031202953,0.08930339,0.2060551,-0.026586289,0.027520828,-0.042536095,-0.042669468,-0.029035302,-0.11957586,0.044224933,0.20884363,-0.0771515,0.16104618,-0.106781244,-0.19670741,0.10587813,0.019999558,-0.041292846,-0.1450055,-0.25742674,-0.07733656,-0.023677167,0.0037074224,0.048796754,0.065776095,0.037896574,-0.08403893,-0.023833394,-0.005778072,0.21050186,-0.09783747,-0.07852434,-0.089637235,-0.063651,-0.089395106,0.012299407,-0.01412702,-0.04147732,-0.09619002,-0.041961934,0.04519253,-0.06458176,0.052971475,0.12426296,-0.23035035,0.13856605,-0.03699018,0.19937143,-0.22844046,0.066712655,-0.14445235,0.20170698,0.15176727,0.0009906802,0.09834643,0.05457743,-0.016287785,0.06627957,-0.12140815,0.084215134,0.013497782,-0.11820852,-0.13015415,0.18537384,0.06257197,-0.07977519,0.0693467,0.09217547,0.17342202,-0.01377613,0.12004815,0.03519172,-0.023926977,-0.042778037,0.2512352,0.23117058,0.054473057,-0.12847772,0.026139418,-0.09695699
멋,0.038689945,0.17797855,-0.022660796,0.068676054,0.0656574,-0.03740407,0.108706556,0.101281375,-0.10057996,0.011189942,0.04316221,-0.16846074,0.0036107958,-0.008659775,0.00089190947,-0.005940939,0.02335457,-0.13318096,-0.03685783,-0.24511425,0.02100143,0.054808993,0.16458338,-0.010077836,0.028805308,-0.033264592,-0.0418899,-0.030347385,-0.091315,0.043522045,0.15389575,-0.07973651,0.13294937,-0.111913934,-0.15248503,0.07858108,0.013756697,-0.008062427,-0.109316535,-0.19002987,-0.068547085,-0.012896449,-0.007049656,0.03462535,0.045318436,0.026060162,-0.07327813,-0.034353588,-0.0048582726,0.1601751,-0.09305454,-0.049220137,-0.06683182,-0.053782392,-0.048722725,-0.009149109,-0.017925426,-0.028844927,-0.06758754,-0.024575436,0.040155806,-0.067339145,0.054099582,0.09154627,-0.16284227,0.10342341,-0.046732564,0.15331474,-0.18068726,0.04634718,-0.08244184,0.17239338,0.11270546,0.017372923,0.082369566,0.031614956,-0.031606417,0.045529094,-0.09454497,0.03668216,0.00506562,-0.10270236,-0.0951868,0.12370146,0.03545697,-0.08281455,0.082091585,0.045320127,0.12751286,-0.0014193461,0.10203538,0.01983094,-0.020578267,-0.045079324,0.20037064,0.19023082,0.038672656,-0.096588574,0.009637545,-0.06986161
피큐어,0.050311644,0.23924933,-0.0073957117,0.089054815,0.07572079,-0.03842541,0.16657008,0.13010226,-0.123098105,0.0151950475,0.060822308,-0.23397055,0.009194634,-0.03155465,-0.009036946,-0.028639525,0.03229007,-0.19290857,-0.029333636,-0.30469754,0.036052663,0.093412496,0.20838101,-0.020885173,0.04598394,-0.055719547,-0.044483867,-0.046578925,-0.11367159,0.033793118,0.20567696,-0.093882665,0.16361718,-0.13132538,-0.20044401,0.10438194,0.030146947,-0.02158512,-0.16496001,-0.25992182,-0.0687655,-0.021729486,0.0035815183,0.05988232,0.06643344,0.02664718,-0.10259918,-0.031520274,-0.010858574,0.2165347,-0.0994634,-0.071539745,-0.0798796,-0.07201102,-0.08633127,-0.011125969,-0.013274475,-0.048350938,-0.091740854,-0.03755528,0.05237041,-0.07024263,0.06814568,0.122075655,-0.24360442,0.14472826,-0.050954938,0.19768882,-0.2432389,0.07861428,-0.12619716,0.22403239,0.15920436,0.013266615,0.112039424,0.058944527,-0.031219434,0.06658118,-0.13489689,0.07201143,0.008030576,-0.13526505,-0.13040847,0.1824859,0.058550972,-0.078195,0.08686061,0.073374495,0.18374385,-0.0067950133,0.12550129,0.030001268,-0.014903444,-0.054468244,0.2617013,0.24603404,0.068243966,-0.14791034,0.023998804,-0.08581657
가게,0.04540712,0.21109273,-0.021678,0.08903515,0.07291621,-0.04723881,0.15552287,0.13623875,-0.10994981,0.0030983456,0.05346675,-0.21318138,0.022666475,-0.045998532,-0.0015379237,-0.028440539,0.0115679,-0.18729052,-0.029192781,-0.29067272,0.050069474,0.07967747,0.18337005,-0.038650513,0.04353406,-0.04951777,-0.050180886,-0.033571456,-0.11647253,0.037166916,0.20221816,-0.076829635,0.15891857,-0.119785465,-0.18174176,0.09102843,0.030118974,-0.01840869,-0.15212986,-0.24485776,-0.09583375,-0.023821523,-0.0029806425,0.065590695,0.059171863,0.025006266,-0.0793639,-0.01613898,-0.007115537,0.20841205,-0.10297662,-0.07092351,-0.07601766,-0.05318039,-0.08113627,0.0028405995,-0.013116468,-0.057906993,-0.09660176,-0.030844875,0.0599555,-0.06742058,0.062913,0.10626706,-0.22751892,0.1375476,-0.055547357,0.18888953,-0.23534322,0.07143078,-0.13752238,0.21565904,0.14792672,0.0040687444,0.09508201,0.048719276,-0.030360844,0.05782588,-0.123119295,0.0678654,0.014974546,-0.121302105,-0.14460613,0.18041362,0.05178745,-0.078758106,0.07779485,0.086414404,0.16637048,0.0044255205,0.118777245,0.027624339,-0.029822282,-0.04784537,0.25265014,0.22868492,0.049361497,-0.12747253,0.022006959,-0.10194873
타워,0.031050388,0.21556714,0.005235077,0.08523273,0.08309205,-0.060342245,0.13047408,0.13850345,-0.12711555,0.015794992,0.045267247,-0.19874854,0.002895041,-0.032719,-0.008026625,-0.015669828,0.02518135,-0.17535123,-0.04473373,-0.2644647,0.028102836,0.08736126,0.2041506,-0.025364487,0.029102454,-0.025142964,-0.045612022,-0.03965365,-0.10847594,0.0462959,0.2000327,-0.09018563,0.14635462,-0.1269893,-0.1704457,0.091034584,-0.0059307553,-0.024569148,-0.12871663,-0.24706079,-0.05513337,-0.028326502,-0.009760689,0.035468128,0.05952459,0.021142343,-0.076526634,-0.028721089,-0.015649963,0.18468624,-0.08413256,-0.07922539,-0.08138125,-0.0580215,-0.072538815,-5.5791897e-05,-0.016853249,-0.032922026,-0.083494395,-0.04603947,0.041571014,-0.065732576,0.050770268,0.13190946,-0.1791975,0.13388263,-0.03893105,0.1935943,-0.21745883,0.07291444,-0.13225928,0.19400993,0.14220835,-0.0012825177,0.091644555,0.03562712,-0.036208875,0.05899656,-0.11055857,0.06667793,0.0017918943,-0.1222437,-0.11163224,0.16791016,0.04920087,-0.08621707,0.077883966,0.06647526,0.14534174,-0.014151588,0.13250566,0.020860655,-0.015993798,-0.055609517,0.2354323,0.20695324,0.066689,-0.12152015,0.0057117874,-0.08296251
경리,0.028198855,0.17001349,0.0060968907,0.066843905,0.054020822,-0.054904968,0.11529435,0.116035335,-0.10307582,-0.008965211,0.040474415,-0.16986638,-0.0034360234,-0.009051642,-0.0019921758,-0.027984831,0.013843932,-0.14974754,-0.022257209,-0.24358991,0.035333812,0.075783096,0.17288586,-0.027434025,0.03096071,-0.0338469,-0.032744113,-0.026466746,-0.088910334,0.04229727,0.17629969,-0.08072021,0.11510553,-0.11484294,-0.16339426,0.075406194,0.020495646,-0.026183864,-0.112399906,-0.20232682,-0.03912592,-0.029500775,-0.009745244,0.051195975,0.050541993,0.02122003,-0.070508964,-0.03430215,0.0064645894,0.1626061,-0.061592013,-0.06328011,-0.054590162,-0.0615858,-0.052365255,0.0035865784,-0.020187698,-0.026188632,-0.0763145,-0.019330842,0.045977723,-0.054512445,0.04405646,0.10375383,-0.16416723,0.11916763,-0.017617678,0.16975622,-0.19436947,0.06406891,-0.1296785,0.16658977,0.12001371,-0.001350304,0.09447525,0.04419014,-0.01999342,0.0482505,-0.0886769,0.07205313,0.0008125077,-0.086038545,-0.10638874,0.14787638,0.037965283,-0.06951949,0.0691295,0.05581262,0.13526712,-0.0073298984,0.11111966,0.02356973,-0.0121323,-0.036575843,0.20301777,0.20213433,0.051242992,-0.108728684,0.02483613,-0.07423052
저번,0.012231279,0.21656246,-0.0176136,0.080720335,0.07403851,-0.067527205,0.13777728,0.147044,-0.11755948,0.0014445644,0.040900107,-0.19312805,-0.020667814,-0.01698581,-0.005290503,-0.012651961,0.030515391,-0.15801133,-0.050843753,-0.29897657,0.028795177,0.06989556,0.2104238,-0.027726749,0.024540799,-0.037598886,-0.0483789,-0.022437895,-0.09438161,0.039819516,0.1986896,-0.1045179,0.15600944,-0.1619373,-0.16747047,0.07307894,0.02369968,-0.007821866,-0.14158101,-0.20662253,-0.05700966,-0.024307773,-0.008436548,0.051883,0.062983654,0.033121016,-0.07627227,-0.047330663,-0.0044193817,0.18873143,-0.092498586,-0.059831645,-0.07954219,-0.05537561,-0.043836255,-0.017217752,-0.0047226977,-0.044286426,-0.093418725,-0.0208624,0.043018304,-0.080358915,0.08561248,0.10823567,-0.18373868,0.13306944,-0.022820592,0.19675432,-0.20588931,0.062261295,-0.09419533,0.19453599,0.13533472,0.023559429,0.11638923,0.06463277,-0.02155602,0.072349645,-0.09112654,0.040895615,-0.0013343504,-0.12452163,-0.12038311,0.15312688,0.023728717,-0.10685134,0.10561104,0.073017895,0.1581594,-0.0138754165,0.10739483,0.03261772,-0.013393113,-0.07167548,0.24476862,0.22248322,0.047947478,-0.114861876,0.015098794,-0.07568426
빵집,0.03824863,0.21863279,-0.029568905,0.08551131,0.08388816,-0.043463286,0.13127102,0.111637294,-0.09427329,0.0122427745,0.049543314,-0.1885472,0.020092903,-0.01594415,-0.0014408312,-0.004969699,0.024113782,-0.15544711,-0.030337797,-0.27890357,0.027484024,0.079544865,0.17684323,-0.021980954,0.034187455,-0.038035218,-0.041731004,-0.029618826,-0.08825507,0.04525852,0.18114422,-0.08918073,0.14911167,-0.12683319,-0.17073543,0.08951644,0.024023427,-0.009384125,-0.13655967,-0.2145207,-0.07876635,-0.025146471,-0.009185857,0.04349763,0.047592387,0.025754126,-0.070474036,-0.023987012,-0.012530253,0.18549979,-0.103143685,-0.06506267,-0.07567984,-0.053586863,-0.056464568,-0.014105376,-0.022602834,-0.033585735,-0.080482855,-0.04315461,0.043696493,-0.08468543,0.0664112,0.10210973,-0.20684366,0.13001338,-0.057706807,0.16818853,-0.20205559,0.055587377,-0.093657814,0.20212802,0.14537911,0.011262048,0.09625863,0.037871648,-0.03232763,0.057881184,-0.11007024,0.04529917,0.010037514,-0.106732614,-0.12514737,0.14435822,0.055798944,-0.07954519,0.07767904,0.06210433,0.16821705,0.0016383992,0.11346693,0.03198972,-0.019141585,-0.0401052,0.22747117,0.20163894,0.05757976,-0.12078941,0.021139337,-0.08243434
랜드,0.043315258,0.20840366,-0.0188564,0.07199765,0.07578804,-0.045219325,0.12965491,0.13208298,-0.10347915,-0.0022344564,0.040725444,-0.20326254,0.0118170045,-0.024868788,0.0035905445,-0.026252804,0.016223967,-0.17414005,-0.024063744,-0.284513,0.033215355,0.07426393,0.19477479,-0.027240211,0.03681159,-0.037589215,-0.032894008,-0.02031594,-0.09856788,0.03815574,0.19251409,-0.080670685,0.14640997,-0.12022126,-0.17513373,0.09783311,0.028135985,-0.027990555,-0.150398,-0.22629865,-0.06549286,-0.01183052,-0.0026093847,0.050175384,0.054650284,0.03160119,-0.07758816,-0.031696297,0.0026708054,0.19722095,-0.085284315,-0.069628246,-0.069722645,-0.063544214,-0.083314605,-0.01035324,-0.010431678,-0.048042905,-0.09093014,-0.037613306,0.040140852,-0.060508367,0.06102144,0.12050404,-0.21213853,0.15259348,-0.04007311,0.18566373,-0.22556911,0.061271336,-0.13183989,0.204456,0.13452286,0.0071442258,0.10221883,0.05275633,-0.025606321,0.05602981,-0.1132482,0.07321708,0.005331348,-0.09886158,-0.12063928,0.16932867,0.04930645,-0.06760275,0.0692336,0.08518961,0.16984056,-0.0019478869,0.11117696,0.035195455,-0.026173066,-0.039796837,0.2402603,0.2146964,0.04969721,-0.12506333,0.022632075,-0.091961734
봅,0.020491242,0.17986457,-0.019892901,0.073508404,0.061750486,-0.030067021,0.10163495,0.09508243,-0.08807847,-0.004341832,0.03519804,-0.14849472,-0.0002067727,-0.006189922,-0.0069154003,-0.0035084018,0.03356051,-0.13085355,-0.02476649,-0.2204549,0.011490945,0.058621407,0.16562605,-0.024060173,0.033006478,-0.03425566,-0.038063824,-0.03269929,-0.08419242,0.02488429,0.14199825,-0.0780663,0.1154638,-0.11696743,-0.14956681,0.059573382,0.025707789,-0.0062912246,-0.11211785,-0.17008498,-0.04553346,-0.013277784,-0.011670681,0.030617142,0.039537713,0.014787863,-0.063177675,-0.03718269,-0.007825368,0.15204535,-0.0790517,-0.04674969,-0.06645424,-0.053504374,-0.05416045,-0.0035529518,-0.002896115,-0.02892716,-0.07467879,-0.036689114,0.036064345,-0.05755814,0.055445842,0.0809435,-0.16417667,0.10116511,-0.04816682,0.14542414,-0.17252678,0.048674744,-0.08590772,0.17111109,0.11280649,0.025786053,0.08569065,0.03230167,-0.022325652,0.05223672,-0.0931262,0.039778378,0.0167283,-0.09277852,-0.08850065,0.11914441,0.03107763,-0.0733096,0.061372366,0.038217038,0.1300157,0.0034842899,0.08785511,0.032781698,-0.014901132,-0.04231917,0.20305227,0.17342497,0.04390881,-0.10502744,0.012123342,-0.05915218
내부,0.05754456,0.21836713,-0.015906554,0.081280194,0.07746819,-0.04691946,0.14963186,0.11325937,-0.09621313,0.0072278706,0.05482664,-0.2033709,0.030296415,-0.036512736,0.0035801397,-0.02091653,0.015001047,-0.18288392,-0.032606475,-0.26768264,0.04157401,0.07960665,0.18309662,-0.03699417,0.0492317,-0.043303024,-0.03507777,-0.042356264,-0.11482122,0.035065345,0.18550557,-0.08392914,0.14552923,-0.12193175,-0.19010358,0.078734964,0.019020002,-0.004855938,-0.1393628,-0.22977914,-0.0871604,-0.020902779,0.0027069075,0.044754203,0.051728096,0.030653903,-0.07979187,-0.016528437,-0.010999679,0.18991439,-0.105562985,-0.06991333,-0.08190713,-0.06503083,-0.07932493,0.0077866544,-0.011761667,-0.046836615,-0.08343332,-0.027726961,0.058108494,-0.07446192,0.068060994,0.111835726,-0.2082887,0.14118537,-0.06707872,0.18784475,-0.2138849,0.060062215,-0.113531865,0.2105487,0.13943486,-0.00076682674,0.08639003,0.04088245,-0.026275033,0.050690018,-0.119769365,0.07541644,0.007465994,-0.1085423,-0.11867193,0.15716782,0.071662284,-0.072114944,0.06354089,0.05869004,0.16459261,0.0050948053,0.12407392,0.023085771,-0.029429032,-0.049088757,0.23051949,0.2160325,0.062257644,-0.12665944,0.019481054,-0.09379423
군요,0.027960278,0.17260893,-0.015770357,0.07956589,0.07034355,-0.04794883,0.11374665,0.11185008,-0.100929886,-0.00035539997,0.035732064,-0.15351748,0.00237808,-0.011299314,-0.0048102736,-0.011154759,0.027621355,-0.13871303,-0.03840205,-0.25948596,0.028134508,0.044616915,0.16004486,-0.0061391657,0.01790893,-0.039996885,-0.036938027,-0.028996047,-0.09002149,0.04082025,0.15033433,-0.082633525,0.13229093,-0.14070301,-0.15210697,0.078387536,0.03107273,-0.0012503082,-0.1260087,-0.1612993,-0.05568683,-0.00989496,-0.01382475,0.044497654,0.048425246,0.016092436,-0.055285633,-0.03891072,0.0036909692,0.16419129,-0.09646407,-0.032762825,-0.051764283,-0.045642897,-0.033981316,-0.009482115,-0.016872967,-0.03814337,-0.060955953,-0.027184447,0.02593522,-0.066958725,0.08096488,0.08483691,-0.17955536,0.11898748,-0.036044862,0.152345,-0.17666449,0.04084929,-0.07405422,0.18487543,0.12287909,0.033187207,0.0905532,0.03425877,-0.022798661,0.057771206,-0.08632554,0.036161643,0.0097566135,-0.10169688,-0.101306625,0.10167135,0.03287195,-0.08260252,0.07539776,0.059887398,0.12914586,0.0005236336,0.09514608,0.032723255,-0.009080142,-0.0454817,0.2134647,0.17786284,0.036073964,-0.10330009,0.013221923,-0.07284925
동생,0.032465577,0.21277995,-0.01548764,0.083765544,0.07614303,-0.03784356,0.123520665,0.11654961,-0.11886974,0.013627997,0.043316256,-0.18394966,0.0055692075,-0.022206856,0.008518586,-0.007969808,0.020769697,-0.16363715,-0.03911869,-0.2701378,0.022170091,0.06691611,0.17991546,-0.022028629,0.02415822,-0.0355947,-0.04882384,-0.021539759,-0.09251721,0.034195438,0.17501183,-0.097783655,0.14301127,-0.13506432,-0.17005135,0.07460646,0.016471744,0.0017726223,-0.12575299,-0.19670312,-0.055233657,-0.012355395,-0.017664112,0.056166574,0.052670483,0.025071649,-0.07025805,-0.041197203,-0.0044783843,0.19256234,-0.09303655,-0.06714934,-0.07265672,-0.057861038,-0.048950586,-0.00037890978,-0.018227246,-0.041225165,-0.0785852,-0.031615134,0.04247479,-0.069891736,0.07622357,0.105243295,-0.19800179,0.12710173,-0.048587542,0.17870091,-0.20588939,0.05375478,-0.09126473,0.19258875,0.13916184,0.013763998,0.10275593,0.052834123,-0.024045033,0.05431941,-0.108382404,0.05609512,0.0053886217,-0.1052741,-0.1235441,0.1399696,0.045740217,-0.086047284,0.09679779,0.05624962,0.14903443,-0.009930673,0.11813201,0.035937004,-0.020258423,-0.055655517,0.2355622,0.19989865,0.05270197,-0.12870586,0.02357853,-0.08225767
예매,0.038091753,0.21861973,-0.020929622,0.08806179,0.08337711,-0.059267454,0.13075773,0.1288582,-0.12360357,-0.0039117853,0.052762877,-0.19823845,0.0011050529,-0.019247087,0.004059836,-0.021664912,0.028879654,-0.16757937,-0.027994795,-0.28577843,0.0341548,0.06656213,0.20392409,-0.02670462,0.023042088,-0.0305021,-0.035666842,-0.03835086,-0.10253173,0.048956778,0.19032666,-0.10129679,0.14690802,-0.14731109,-0.17870289,0.098949164,0.016436026,-0.019636247,-0.150599,-0.2126326,-0.06063735,-0.021247407,-0.0082427105,0.041899953,0.061866518,0.020612782,-0.091877185,-0.028990487,0.006103964,0.20585935,-0.10541399,-0.052627236,-0.06854113,-0.046139214,-0.061655525,-0.015614175,-0.01725873,-0.044651117,-0.09762942,-0.024385305,0.044012737,-0.07174443,0.084713034,0.116200365,-0.20933574,0.13536446,-0.038572527,0.19684309,-0.21079953,0.050795663,-0.10536909,0.20714398,0.14529788,0.020774264,0.113021135,0.060195085,-0.033500627,0.07722002,-0.10366337,0.052683465,0.012660425,-0.12569441,-0.12861796,0.15965906,0.04004889,-0.09736921,0.09679988,0.063390635,0.15040287,-0.00760378,0.12256924,0.035448615,-0.029458191,-0.05302612,0.24266073,0.21921988,0.055821493,-0.13025638,0.017562244,-0.080294035
승용차,0.021903893,0.15208645,-0.004925421,0.06721877,0.06126264,-0.050740812,0.10258731,0.10073639,-0.090415515,2.5803303e-05,0.034171335,-0.15675049,0.012476595,-0.02697458,-0.0034610427,-0.016196728,0.014061244,-0.13665494,-0.028036058,-0.22013085,0.03416415,0.06514446,0.1570533,-0.02646268,0.037181083,-0.027853545,-0.028069418,-0.0096854735,-0.07382656,0.029642703,0.15284055,-0.069565624,0.124118894,-0.10834262,-0.1365562,0.07619986,0.011384739,-0.014678859,-0.12212898,-0.17381445,-0.059291504,-0.021228915,-0.0031313456,0.03692118,0.043998584,0.012604884,-0.07179915,-0.022449695,-0.007125936,0.14650878,-0.06696124,-0.04757549,-0.058447096,-0.04251959,-0.056339685,-0.011838246,-0.011647092,-0.03570553,-0.063311815,-0.016519126,0.03178501,-0.04463887,0.06341825,0.091091946,-0.15220414,0.120739564,-0.022455914,0.14477798,-0.16953205,0.05685702,-0.09072845,0.1493036,0.10092275,0.012888723,0.07064933,0.049677473,-0.019037616,0.058748208,-0.07774704,0.046498194,0.002653128,-0.08309727,-0.10481237,0.13023895,0.041632798,-0.06538184,0.071957655,0.056766503,0.12811868,0.0032214597,0.08961308,0.033551257,-0.007249938,-0.02803435,0.1826085,0.16773178,0.04587085,-0.10396685,0.025651839,-0.06495903
문무대왕,0.027304767,0.1931795,-0.010998857,0.07615796,0.070231915,-0.059529174,0.12874232,0.116161704,-0.121268325,-0.008303167,0.03214068,-0.19605823,0.0054283207,-0.012466919,0.0028851463,-0.028597366,0.014486409,-0.16708262,-0.027254127,-0.2646323,0.032362256,0.07363047,0.19231407,-0.031999823,0.025705291,-0.022288777,-0.042843293,-0.021514803,-0.099246,0.040663783,0.19467919,-0.08865055,0.13161841,-0.122908026,-0.1719534,0.07656657,-0.0006865605,-0.017814156,-0.13373801,-0.22603835,-0.04918582,-0.029034043,-0.0014598841,0.037130713,0.06692842,0.021102685,-0.06957613,-0.03103223,-0.007428627,0.17307234,-0.07985419,-0.07269079,-0.07238897,-0.05551389,-0.06227132,0.009060358,-0.014883194,-0.031664904,-0.08305344,-0.038860165,0.03853101,-0.04605315,0.049212936,0.11548841,-0.17386451,0.13692361,-0.02076043,0.18041973,-0.19548126,0.07660302,-0.119482465,0.18859707,0.12284601,0.0049161655,0.10521409,0.039383683,-0.017281124,0.06800458,-0.087450534,0.07088969,0.002594744,-0.11669617,-0.10817435,0.16147408,0.02998616,-0.08058772,0.079069436,0.07265886,0.15011603,0.0026577902,0.123140596,0.023222264,-0.021003949,-0.06148054,0.22735155,0.19896796,0.047009096,-0.12624897,0.01928419,-0.06698394
번화가,0.048810165,0.21977283,-0.030434893,0.07205492,0.07390251,-0.047533,0.13911805,0.13738424,-0.11606305,0.0043051746,0.05237377,-0.20442939,0.009301304,-0.038143072,-0.0015027019,-0.030359192,0.020856965,-0.16389817,-0.029478244,-0.29054004,0.042377308,0.061942097,0.18163002,-0.028989116,0.045445055,-0.05611667,-0.029732827,-0.020037802,-0.11446937,0.030094644,0.17439449,-0.0869772,0.14563294,-0.12462429,-0.18630172,0.09376338,0.03690624,-0.021057528,-0.14249754,-0.21966694,-0.0858847,-0.019795077,-0.0043220143,0.07679081,0.06503222,0.029328732,-0.090739086,-0.030021228,0.008410163,0.21561314,-0.08180892,-0.051142562,-0.08486097,-0.05196768,-0.07479833,-0.003969733,-0.00374974,-0.054303084,-0.08636043,-0.022619842,0.046683542,-0.07058214,0.07955546,0.10094399,-0.23438297,0.14667444,-0.052345578,0.19990046,-0.21714613,0.07623449,-0.11817121,0.21667527,0.15001072,0.016875884,0.102848075,0.0560753,-0.019823723,0.073878966,-0.12085853,0.05724752,0.022827273,-0.0929158,-0.12915654,0.15251553,0.04180258,-0.07473051,0.080995515,0.06555064,0.16890499,0.008860486,0.1224467,0.04520577,-0.019904478,-0.04614287,0.25496745,0.23540424,0.048329514,-0.13392983,0.030005159,-0.10655519
