title,link,description,title_nouns,desc_nouns,all_nouns
전주여행코스 좀 짜주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=407277228&qb=7KCE7KO87Jes7ZaJ&enc=utf8,질문하신 전주 여행일정 관련 답변 드리도록 하겠습니다 친정 어머니와 딸과 다 함께 하는 여행 듣기만 해도 설레네요 아래 세 분께서 모두 즐길 수 있는 여행 일정을 준비해 보았어요 참고해 보시고 여행에 도움 되셨으면,"['전주', '여행', '코스']","['질문', '전주', '여행', '일정', '관련', '답변', '친정', '어머니', '딸', '여행', '아래', '분', '수', '여행', '일정', '준비', '참고', '여행', '도움']","['전주', '여행', '코스', '질문', '전주', '여행', '일정', '관련', '답변', '친정', '어머니', '딸', '여행', '아래', '분', '수', '여행', '일정', '준비', '참고', '여행', '도움']"
추천해주세요 전주 당일치기 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441175638&qb=7KCE7KO87Jes7ZaJ&enc=utf8,추천해주세요 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다,"['추천', '전주', '당일치기', '여행']","['추천', '전주', '당일치기', '여행', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이']","['추천', '전주', '당일치기', '여행', '추천', '전주', '당일치기', '여행', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이']"
전주여행팀조뮤ㅠ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60203&docId=465427767&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행1박2일가는데가기좋은곳이랑맛집좀알려주세요 안녕하세요 서울지방변호사회 소속으로 지식iN 법률상담을 진행하고 있는 김선용 변호사입니다 알아보는것이 어려우시다면 인스타그램에 전주라고 검색 하셔서,"['전주', '여행', '팀조', '뮤']","['전주', '여행', '박', '일', '곳', '맛집', '서울', '지방', '변호', '사회', '소속', '지식', '법률', '상담', '진행', '김선용', '변호사', '것', '인', '스타', '그램', '전주', '검색']","['전주', '여행', '팀조', '뮤', '전주', '여행', '박', '일', '곳', '맛집', '서울', '지방', '변호', '사회', '소속', '지식', '법률', '상담', '진행', '김선용', '변호사', '것', '인', '스타', '그램', '전주', '검색']"
전주 한옥마을 여행준비중입니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=475632922&qb=7KCE7KO87Jes7ZaJ&enc=utf8,대여는 천차만별입니다 기본 금액은 10000원 부터시작합니다 시간과 한복에따라서 가격이다릅니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행,"['전주', '한옥마을', '여행', '준비', '중']","['대여', '천차만별', '기본', '금액', '원', '시작', '시간', '한복', '가격', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행']","['전주', '한옥마을', '여행', '준비', '중', '대여', '천차만별', '기본', '금액', '원', '시작', '시간', '한복', '가격', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행']"
고등학교친구들과 전주여행 당일치기,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=466553507&qb=7KCE7KO87Jes7ZaJ&enc=utf8,지금 고등학교3학년 친구들과 함께 4월달에 전주여행을 당일치기로 갈 예정인데 부모님께 뭐라고 말씀드리면 허락을 받을수 있을까요ㅠㅠ 고등학교 시절 친구들과의 소중한 추억을 만들기 위해 전주 여행을 다녀오기로 했습니다 전주는,"['고등학교', '친구', '전주', '여행', '당일치기']","['고등학교', '학년', '친구', '월', '달', '전주', '여행', '당일', '예정', '부모', '뭐', '말씀', '허락', '수', '고등학교', '시절', '친구', '추억', '전주', '여행', '전주']","['고등학교', '친구', '전주', '여행', '당일치기', '고등학교', '학년', '친구', '월', '달', '전주', '여행', '당일', '예정', '부모', '뭐', '말씀', '허락', '수', '고등학교', '시절', '친구', '추억', '전주', '여행', '전주']"
전주로 휴가갈건데 여행코스 추천해주세요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8110301&docId=450793606&qb=7KCE7KO87Jes7ZaJ&enc=utf8,위의 일정은 참고용으로 제시한 것이며 여행 일정에 따라 조정할 수 있습니다 또한 음식점의 웨이팅 시간은 방문 시간과 요일에 따라 달라질 수 있으니 참고해주세요 즐거운 전주 여행 되시길 바랍니다,"['전', '휴가', '건데', '여행', '코스', '추천']","['위', '일정', '참고', '제시', '것', '여행', '일정', '조정', '수', '음식점', '웨이팅', '시간', '방문', '시간', '요일', '수', '참고', '전주', '여행']","['전', '휴가', '건데', '여행', '코스', '추천', '위', '일정', '참고', '제시', '것', '여행', '일정', '조정', '수', '음식점', '웨이팅', '시간', '방문', '시간', '요일', '수', '참고', '전주', '여행']"
여자2명이서2박3일로 전주여행질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=228331353&qb=7KCE7KO87Jes7ZaJ&enc=utf8,2박 3일로 전주를 여행하신다면 다음과 같은 일정을 추천해드립니다 Day 1  전주한옥마을 전통 한옥 건물과 전통 문화를 경험할 수 있는 곳입니다  전주향교 조선시대 교육기관인 향교를 볼 수 있습니다  전주남부시장 전주의,"['여자', '명', '박', '일', '전주', '여행', '질문']","['박', '일', '전주', '여행', '다음', '일정', '추천', '전주', '한옥마을', '전통', '한옥', '건물', '전통', '문화', '경험', '수', '곳', '전주', '향교', '조선', '시대', '교육', '기관', '향교', '수', '전주', '남부', '시장', '전', '주의']","['여자', '명', '박', '일', '전주', '여행', '질문', '박', '일', '전주', '여행', '다음', '일정', '추천', '전주', '한옥마을', '전통', '한옥', '건물', '전통', '문화', '경험', '수', '곳', '전주', '향교', '조선', '시대', '교육', '기관', '향교', '수', '전주', '남부', '시장', '전', '주의']"
전주 여행코스 짜주세요 많이 급합니다,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=430866279&qb=7KCE7KO87Jes7ZaJ&enc=utf8,안녕하세요가족여행으로 전주에 놀러가려는데요 당장 이번주 금요일에 가는데 어딜갈지 몰라서 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행코스 짜주실 수 있나요 호캉스로,"['전주', '여행', '코스', '급']","['안녕', '가족', '여행', '전주', '당장', '이번', '주', '금요일', '어딜', '숙소', '라', '호텔', '한옥마을', '쪽', '카페', '투어', '여행', '코스', '수', '호', '스로']","['전주', '여행', '코스', '급', '안녕', '가족', '여행', '전주', '당장', '이번', '주', '금요일', '어딜', '숙소', '라', '호텔', '한옥마을', '쪽', '카페', '투어', '여행', '코스', '수', '호', '스로']"
전주 1박2일 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=444409591&qb=7KCE7KO87Jes7ZaJ&enc=utf8,대둔산 케이블카 주말에 사람많겠죠ㅠ 괜찮은 코스 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문,"['전주', '박', '일', '여행']","['대둔산', '케이블카', '주말', '사람', '코스', '추천', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문']","['전주', '박', '일', '여행', '대둔산', '케이블카', '주말', '사람', '코스', '추천', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문']"
전주 여행코스,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=432706708&qb=7KCE7KO87Jes7ZaJ&enc=utf8,이미 전주여행을 마치고 복귀하셨을 것 같네요  저희도 지난주에 당일코스로 전주에 다녀왔는데요 주말이라서 그런지 차들도 많고 관광지에는 사람들도 많아서 생각처럼 많이 둘러보지 못해서 아쉽더라고요 최소한 1박2일,"['전주', '여행', '코스']","['전주', '여행', '복귀', '것', '저희', '지난주', '당일', '코스', '전주', '주말', '차', '관광지', '사람', '생각', '최소한', '박', '일']","['전주', '여행', '코스', '전주', '여행', '복귀', '것', '저희', '지난주', '당일', '코스', '전주', '주말', '차', '관광지', '사람', '생각', '최소한', '박', '일']"
전주 한옥마을 당일치기 여행 질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=439825862&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여수제주도맛집 여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 1 70008000원 2 흐노니 마시랑게 전망 달곰 3,"['전주', '한옥마을', '당일치기', '여행', '질문']","['전주', '여수', '제주도', '맛집', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '원', '흐노', '전망']","['전주', '한옥마을', '당일치기', '여행', '질문', '전주', '여수', '제주도', '맛집', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '원', '흐노', '전망']"
전주 혼자2박3일여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=224588034&qb=7KCE7KO87Jes7ZaJ&enc=utf8,아무래도 사람이 많으면 맛집같은곳에서 혼자못먹을것같아서 5월 중순은 전주 여행을 즐기기 좋은 계절입니다 하지만 현재는 코로나19로 인해 여행객이 줄어들고 있으므로 사람이 많지 않을 것으로 예상됩니다 전주는 맛집이,"['전주', '혼자', '박', '일', '여행']","['사람', '맛집', '곳', '것', '월', '중순', '전주', '여행', '계절', '현재', '코로나', '여행객', '사람', '것', '예상', '전', '맛집']","['전주', '혼자', '박', '일', '여행', '사람', '맛집', '곳', '것', '월', '중순', '전주', '여행', '계절', '현재', '코로나', '여행객', '사람', '것', '예상', '전', '맛집']"
전주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=436440960&qb=7KCE7KO87Jes7ZaJ&enc=utf8,제가 이번달 16일에 친구 3명하고 전주로 여행을 가는데 궁금한 게 많아서요 하나하나 답장해주시면 감사하겟습니다 1 여수에서 전주 KTX 왕복 기차표값이 얼마인가요 2 중2들이 전주가서 놀 게 뭐가 잇을까요 3,"['전주', '여행']","['제', '이번', '달', '일', '친구', '명', '전', '여행', '게', '답장', '감사', '여수', '전주', '왕복', '기차표', '값', '얼마', '중', '주가', '게', '뭐']","['전주', '여행', '제', '이번', '달', '일', '친구', '명', '전', '여행', '게', '답장', '감사', '여수', '전주', '왕복', '기차표', '값', '얼마', '중', '주가', '게', '뭐']"
전주여행갈껀데 월요일 휴무가 많나요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=467372054&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 걱정안하셔도되셔요 대부분 오픈합니다,"['전주', '여행', '껀', '데', '월요일', '휴무']","['전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '걱정', '대부분', '오픈']","['전주', '여행', '껀', '데', '월요일', '휴무', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '걱정', '대부분', '오픈']"
내일 전주 당일치기 부모님과 여행을,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=451191859&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 바다는 군산 새만금 돌아보시면,"['전주', '당일치기', '부모', '여행']","['전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '바다', '군산', '새만금']","['전주', '당일치기', '부모', '여행', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '바다', '군산', '새만금']"
전주여행 갈만한곳숙소한옥마을게스트하우스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=230766988&qb=7KCE7KO87Jes7ZaJ&enc=utf8,안녕하세요 가족들과 함께 전주여행을 가려고 합니다 한옥마을로 유명한 전주여행을 꼭 한번 해보고 싶어했었는데 이번을 기회로 꼭 다녀와보려구요 전라도 음식이 맛있다고 전주에 가면 전라도의 대표음식도 먹어볼뿐만 아니라 맛집도,"['전주', '여행', '갈만', '곳', '숙소', '한옥마을', '게스트', '하우스']","['안녕', '가족', '전주', '여행', '한옥마을', '전주', '여행', '이번', '기회', '전라도', '음식', '전주', '전라도', '대표', '음식', '뿐', '맛집']","['전주', '여행', '갈만', '곳', '숙소', '한옥마을', '게스트', '하우스', '안녕', '가족', '전주', '여행', '한옥마을', '전주', '여행', '이번', '기회', '전라도', '음식', '전주', '전라도', '대표', '음식', '뿐', '맛집']"
전주 여행 코스 추천 좀,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=430018803&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주 여행 코스 추천 좀 전주여수맛집 전주여행 여수여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 여행 인플루언서 전주달봉이입니다 전주여행코스는 대부분 한옥마을에서 시작을 합니다,"['전주', '여행', '코스', '추천']","['전주', '여행', '코스', '추천', '전주', '여수', '맛집', '전주', '여행', '여수', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '여행', '플', '언서', '전', '주달', '봉이', '전주', '여행', '코스', '대부분', '한옥', '마을', '시작']","['전주', '여행', '코스', '추천', '전주', '여행', '코스', '추천', '전주', '여수', '맛집', '전주', '여행', '여수', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '여행', '플', '언서', '전', '주달', '봉이', '전주', '여행', '코스', '대부분', '한옥', '마을', '시작']"
전주여행 볼거리,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=429817174&qb=7KCE7KO87Jes7ZaJ&enc=utf8,이번주 전주여행 가는데 볼거리 맛집 등 알려주세요 전주에서 가볼만한 곳들 추천해드리겠습니다 전주한옥마을 전주동물원 한국도로공사수목원 덕진공원 전주난장,"['전주', '여행', '볼거리']","['이번', '주', '전주', '여행', '데', '거리', '맛집', '등', '주', '만', '곳', '추천', '전주', '한옥마을', '전주', '동물원', '한국도로공사', '수목원', '덕진', '공원', '전주', '난장']","['전주', '여행', '볼거리', '이번', '주', '전주', '여행', '데', '거리', '맛집', '등', '주', '만', '곳', '추천', '전주', '한옥마을', '전주', '동물원', '한국도로공사', '수목원', '덕진', '공원', '전주', '난장']"
전주에 여행가는데 오션뷰 카페 추천해주세요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=468083904&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 아쉽게도 전주이는 바다가없어서,"['전주', '여행', '데', '뷰', '카페', '추천']","['전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '주이', '바다']","['전주', '여행', '데', '뷰', '카페', '추천', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '주이', '바다']"
전주 가족 여행 코스 문의 드려요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=482953663&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행코스는 한옥마을에서부터,"['전주', '가족', '여행', '코스', '문']","['전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '전주', '여행', '코스', '한옥', '마을']","['전주', '가족', '여행', '코스', '문', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '전주', '여행', '코스', '한옥', '마을']"
전주 여행 코스 및 일정 추천 부탁드려요토요일 하루,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=443982849&qb=7KCE7KO87Jes7ZaJ&enc=utf8,일정이 괜찮은지 수정이 필요한 부분이 있는지 인근 맛집 등은 또 있는지 등등 의견 부탁 드립니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행,"['전주', '여행', '코스', '일정', '추천', '부탁', '토요일', '하루']","['일정', '수정', '필요', '부분', '인근', '맛집', '등', '등등', '의견', '부탁', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행']","['전주', '여행', '코스', '일정', '추천', '부탁', '토요일', '하루', '일정', '수정', '필요', '부분', '인근', '맛집', '등', '등등', '의견', '부탁', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행']"
전주 여행가려는데,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=432785295&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주한옥마을 근처에서 숙박하며 여행한다면 어디어디 가고 어떤 맛집이 좋은지 버스나 택시타고 조금만 나가도 되는 가볼만한 곳이 어딘지 등등 추천해주세요 2 그외에 다른곳 어디,"['전주', '여행']","['전주', '한옥', '마을', '근처', '숙박', '여행', '어디', '어디', '맛집', '버스', '택시', '만', '곳', '어딘지', '등등', '추천', '외', '곳', '어디']","['전주', '여행', '전주', '한옥', '마을', '근처', '숙박', '여행', '어디', '어디', '맛집', '버스', '택시', '만', '곳', '어딘지', '등등', '추천', '외', '곳', '어디']"
전주 여행 코스,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=452031214&qb=7KCE7KO87Jes7ZaJ&enc=utf8,아침으로 전주 현대옥 본점 가서 먹고 점심으로는 전주 비빔소리를 가려고 하는데 현대옥과 비빔소리 중간에 어디 구경할 곳이나 갈만한 곳 없을까요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스,"['전주', '여행', '코스']","['아침', '전주', '현대', '옥', '본점', '점심', '전주', '비빔', '소리', '대옥', '비빔', '소리', '중간', '어디', '구경', '곳', '갈만', '곳', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스']","['전주', '여행', '코스', '아침', '전주', '현대', '옥', '본점', '점심', '전주', '비빔', '소리', '대옥', '비빔', '소리', '중간', '어디', '구경', '곳', '갈만', '곳', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스']"
전라도 전주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=428170195&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주에 여행을 가려고하는데 한번도안가봐서요 1박2일이나 2박3일 있을예정인데 가볼만한곳 추천받아용 체험도좋구용 전주에서 가볼만한 곳들 추천해드리겠습니다 전주한옥마을,"['전라도', '전주', '여행']","['전주', '여행', '번', '박', '일', '박', '일', '예정', '만', '곳', '추천', '체험', '구용', '전주', '만', '곳', '추천', '전주', '한옥마을']","['전라도', '전주', '여행', '전주', '여행', '번', '박', '일', '박', '일', '예정', '만', '곳', '추천', '체험', '구용', '전주', '만', '곳', '추천', '전주', '한옥마을']"
전주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90104&docId=402165747&qb=7KCE7KO87Jes7ZaJ&enc=utf8,참고로 저희는 뚜벅이 입니댜 전주 여행을 계획중이시군요 그럼 전주에서 가볼만한곳들 추천해드리겠습니다 한국도로공사수목원 전주동물원 자만마을 벽화갤러리 국립전주박물관,"['전주', '여행']","['참고', '저희', '전주', '여행', '계획', '중', '주', '만', '곳', '추천', '한국', '도로공사', '수목원', '전주', '동물원', '자만', '마을', '벽화', '갤러리', '국립', '주박', '물관']","['전주', '여행', '참고', '저희', '전주', '여행', '계획', '중', '주', '만', '곳', '추천', '한국', '도로공사', '수목원', '전주', '동물원', '자만', '마을', '벽화', '갤러리', '국립', '주박', '물관']"
전주 여행 코스 추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=430028571&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주 여행 코스 추천 안녕하세요 전주맛집 전주블로그 전주달봉이입니다  대부분 1박2일 코스로들 전주를 놀러오십니다 한옥마을 경기전 남부시장야시장 벽화마을 전동성당향교오목대 이렇게들 많이들 둘러보시고요 더 추가로,"['전주', '여행', '코스', '추천']","['전주', '여행', '코스', '추천', '안녕', '전주', '맛집', '전주', '블로그', '전', '주달', '봉이', '대부분', '박', '일', '코스', '전주', '한옥마을', '경기전', '남부', '시장', '시장', '벽화', '마을', '전동성당', '향교', '오', '목대', '추가']","['전주', '여행', '코스', '추천', '전주', '여행', '코스', '추천', '안녕', '전주', '맛집', '전주', '블로그', '전', '주달', '봉이', '대부분', '박', '일', '코스', '전주', '한옥마을', '경기전', '남부', '시장', '시장', '벽화', '마을', '전동성당', '향교', '오', '목대', '추가']"
전주 여행 코스 동선 좀 짜주세요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=458306197&qb=7KCE7KO87Jes7ZaJ&enc=utf8,숙소는 완산구 서신동입니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 1 한옥마을,"['전주', '여행', '코스', '동선']","['숙소', '완산구', '서신동', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '한옥마을']","['전주', '여행', '코스', '동선', '숙소', '완산구', '서신동', '전주', '여행', '전주', '맛집', '국내', '여행', '전', '주달', '봉', '달', '봉', '티비', '전주', '여행', '코스', '전주', '만', '곳', '여수', '여행', '여수', '만', '곳', '제주', '여행', '제주도', '만', '곳', '여행', '전문', '플', '언서', '전', '주달', '봉이', '한옥마을']"
전주여행,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=459792395&qb=7KCE7KO87Jes7ZaJ&enc=utf8,크리스마스에 단둘이서 당일치기로 전주여행 하기로했습니다 고등학생인데요 어느정도 들고가는게맞고 전주는 할게 뭐뭐 있을까요 제대로 답변해주세요 ㅠㅡㅠ 대학로와 투어공연하는 연극 추천해 드릴께요,"['전주', '여행']","['크리스마스', '둘', '당일치기', '전주', '여행', '고등학생', '정도', '게', '전주', '게', '답변', '대학', '투어', '공연', '연극', '추천']","['전주', '여행', '크리스마스', '둘', '당일치기', '전주', '여행', '고등학생', '정도', '게', '전주', '게', '답변', '대학', '투어', '공연', '연극', '추천']"
제가 전주여행을 갔는데여,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=457532341&qb=7KCE7KO87Jes7ZaJ&enc=utf8,제가 왜그런진 모르겠지만 그냥 전라도 사투리 듣기 싫더라구요억양이 쎄서그런감 좀 듣기가 거북했는데 전주여행갔었는데 무슨일인진모르겠지만 사람들 전라도 사투리 1도 안쓰던데요 쫌 의외였어요 전라북도 전주시 아닌가요,"['제', '전주', '여행', '여']","['제', '전라도', '사투리', '억양', '감', '거북', '전주', '여행', '일', '사람', '전라도', '사투리', '도', '의외', '전라북도', '전주시']","['제', '전주', '여행', '여', '제', '전라도', '사투리', '억양', '감', '거북', '전주', '여행', '일', '사람', '전라도', '사투리', '도', '의외', '전라북도', '전주시']"
