title,link,description,title_nouns,desc_nouns,all_nouns
경주 여행코스 부탁드립니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=168000398&qb=6rK97KO87Jes7ZaJ&enc=utf8,이번주말 2박3일 경주여행을 떠납니다 쿠팡으로 콩코드호텔 패키지를 살고있고 경주여행은 처음이라 어디서부터 어떻게 여행을해야할지 알찬여행할수있도록 경주여행코스좀 부탁드려요 경주여행 정보가 나와 있는,"['경주', '여행', '코스', '부탁']","['이번', '주말', '박', '일', '경주', '여행', '쿠팡', '콩코드', '호텔', '패키지', '경주', '여행', '처음', '어디', '여행', '여행', '수', '경주', '여행', '코스', '부탁', '경주', '여행', '정보']","['경주', '여행', '코스', '부탁', '이번', '주말', '박', '일', '경주', '여행', '쿠팡', '콩코드', '호텔', '패키지', '경주', '여행', '처음', '어디', '여행', '여행', '수', '경주', '여행', '코스', '부탁', '경주', '여행', '정보']"
경주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=425235362&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 가서 야경을 보려는데 동궁과월지랑 월정교랑 다른 거죠 두 개가 비슷하게 생겼는데 어디가 더 유명한가욥 동궁과월지 공사는 혹시 끝났나여 아래 지도에서 보이듯이 동궁과 월지A는,"['경주', '여행']","['경주', '여행', '야경', '동궁', '월지', '월', '정교', '거', '개', '어디', '욥', '동궁', '월지', '공사', '끝', '아래', '지도', '동궁', '월지']","['경주', '여행', '경주', '여행', '야경', '동궁', '월지', '월', '정교', '거', '개', '어디', '욥', '동궁', '월지', '공사', '끝', '아래', '지도', '동궁', '월지']"
남자 5명이서 경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=146400345&qb=6rK97KO87Jes7ZaJ&enc=utf8,대학생 남자5명이서 할것도없고해서 경주여행을 갈려고하는데요 20대 청년들이 경주여행은 무리수인가요 주변에 놀거리 or 술집 과 재밌게 밥까지 볶아먹으면 아주 그냥 죽여줘요ㅎㅎㅎ 즐거운 경주여행되세요,"['남자', '명', '경주', '여행']","['대학생', '남자', '명', '것', '경주', '여행', '대', '청년', '경주', '여행', '무리수', '주변', '술집', '과', '밥', '경주', '여행']","['남자', '명', '경주', '여행', '대학생', '남자', '명', '것', '경주', '여행', '대', '청년', '경주', '여행', '무리수', '주변', '술집', '과', '밥', '경주', '여행']"
경주여행문의,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=445632052&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행시 택시도 많이 다니나요 첨성대근처랑 황리단길안압지등 야간구경하고 택시로 이동해야하는데 택시잘안다니는지요 택시 어려움없이 잘잡고 타고 다닐수있을가요 첨성대콜 택시나 카카오택시 부르면 됩니다 근데 경주택시는,"['경주', '여행', '문의']","['경주', '여행', '시', '택시', '첨성대', '근처', '황리', '길안', '압지', '등', '야간', '구경', '택시', '이동', '택시', '택시', '어려움', '수', '가요', '첨성대', '콜', '택시', '카카오', '택시', '경주', '택시']","['경주', '여행', '문의', '경주', '여행', '시', '택시', '첨성대', '근처', '황리', '길안', '압지', '등', '야간', '구경', '택시', '이동', '택시', '택시', '어려움', '수', '가요', '첨성대', '콜', '택시', '카카오', '택시', '경주', '택시']"
경주여행코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=248387784&qb=6rK97KO87Jes7ZaJ&enc=utf8,벚꽃구경도하고 당일로 경주여행을 하고싶은데 경주역에서 달동네가 먼가요 달동네를 먼저 가고 벚꽃구경과 경주를 경주여행에서 벚꽃으로 유명한 곳입니다 1 경주시내김유신장군묘길 2 경주시내대릉원길 3 보문관광단지,"['경주', '여행', '코스']","['벚꽃', '구경', '당일', '경주', '여행', '경주', '역', '달', '동네', '가요', '달', '동네', '벚꽃', '구경', '경주', '경주', '여행', '벚꽃', '곳', '경주', '시내', '김유신', '장군', '묘', '길', '경주', '시내', '대릉원', '길', '보문관광단지']","['경주', '여행', '코스', '벚꽃', '구경', '당일', '경주', '여행', '경주', '역', '달', '동네', '가요', '달', '동네', '벚꽃', '구경', '경주', '경주', '여행', '벚꽃', '곳', '경주', '시내', '김유신', '장군', '묘', '길', '경주', '시내', '대릉원', '길', '보문관광단지']"
경주여행코스 질문이요 내공 겁니다 ㅎㅎㅎㅎ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=381072601&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행코스 숙소랑 가볼만한곳 추천 부탁드립니다  httpsdailyfeedkr33904f1161249629107 경주 여행 코스 크 경주하면 또 가봐야 할곳이 한두개 가 아니죠 전통 한옥 카페와 만난 스타벅스 경주대릉원점에서 커피 부터,"['경주', '여행', '코스', '질문', '내공', '겁니다']","['경주', '여행', '코스', '숙소', '만', '곳', '추천', '부탁', '경주', '여행', '코스', '경주', '곳', '개', '전통', '한옥', '카페', '스타', '벅스', '경주', '대릉', '원점', '커피']","['경주', '여행', '코스', '질문', '내공', '겁니다', '경주', '여행', '코스', '숙소', '만', '곳', '추천', '부탁', '경주', '여행', '코스', '경주', '곳', '개', '전통', '한옥', '카페', '스타', '벅스', '경주', '대릉', '원점', '커피']"
경주여행 계획중입니다 도와주세요 내공20,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=21080326&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주에 사시거나 다녀오신 님들 경주여행tip이나 여행코스 등등 부탁드려요 1제가 인천공항에서 경주까지 경주여행에 대한 정보는 30분만 검색하시면 엄청많으니 더욱 많은 정보 알아보시길 원합니다 즐거운 여행 되세요,"['경주', '여행', '계획', '중', '내공']","['경주', '님', '경주', '여행', '여행', '코스', '등등', '부탁', '제', '인천', '공항', '경주', '경주', '여행', '정보', '분', '검색', '정보', '여행']","['경주', '여행', '계획', '중', '내공', '경주', '님', '경주', '여행', '여행', '코스', '등등', '부탁', '제', '인천', '공항', '경주', '경주', '여행', '정보', '분', '검색', '정보', '여행']"
경주 여행 코스 좀 짜주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=73572998&qb=6rK97KO87Jes7ZaJ&enc=utf8,이번 여름휴가때 남편이랑 경주여행을 할까하는데 여행코스 좀 짜주세요 불국사첨성대안압지야경보문단지 근처 맛집 소개도 해주시면 감솨 저두 처음 경주 에 여러번 갔었지만 이번 경주 여행에서는 여러정보를 파악해서,"['경주', '여행', '코스']","['이번', '여름휴가', '때', '남편', '경주', '여행', '여행', '코스', '불국사', '첨성', '대안', '압지', '야경', '보문', '근처', '맛집', '소개', '저', '경주', '번', '이번', '경주', '여행', '정보', '파악']","['경주', '여행', '코스', '이번', '여름휴가', '때', '남편', '경주', '여행', '여행', '코스', '불국사', '첨성', '대안', '압지', '야경', '보문', '근처', '맛집', '소개', '저', '경주', '번', '이번', '경주', '여행', '정보', '파악']"
경주여행 멋진 풀빌라 추천좀 해주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=403217042&qb=6rK97KO87Jes7ZaJ&enc=utf8,이번에 가족들이랑 경주 여행 일정으로 풀빌라 알아보고 있습니다 추천 부탁드려요 ㅎㅎ 안녕하세요 오푸스11 풀빌라 입니다  365일 미온수인 경주 최대크기의 인피니티풀을 운영하고 있으며 오푸스 고객이라면 누구나 버블타임,"['경주', '여행', '풀', '빌라', '추천']","['이번', '가족', '경주', '여행', '일정', '풀', '추천', '안녕', '오푸스', '풀', '빌라', '일', '미온수', '경주', '최대', '크기', '인피니티', '풀', '운영', '오푸스', '고객', '누구', '버블', '타임']","['경주', '여행', '풀', '빌라', '추천', '이번', '가족', '경주', '여행', '일정', '풀', '추천', '안녕', '오푸스', '풀', '빌라', '일', '미온수', '경주', '최대', '크기', '인피니티', '풀', '운영', '오푸스', '고객', '누구', '버블', '타임']"
2박 3일 경주여행 가려고 합니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=413497567&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행이 처음이에요 3월에 경주여행 2박 3일을 계획하고 있습니다 커플이구요 볼거리 즐길거리 이런게 궁금해서 올립니다 1 추천하는 이동수단이 있나요 2 서울에서 운전해서 가면 많이 힘들까요 3 2박 3일 볼거리 먹을거리,"['박', '일', '경주', '여행']","['경주', '여행', '처음', '월', '경주', '여행', '박', '일', '계획', '커플', '볼거리', '거리', '게', '추천', '이동', '수단', '서울', '운전', '박', '일', '볼거리', '거리']","['박', '일', '경주', '여행', '경주', '여행', '처음', '월', '경주', '여행', '박', '일', '계획', '커플', '볼거리', '거리', '게', '추천', '이동', '수단', '서울', '운전', '박', '일', '볼거리', '거리']"
강아지랑 경주여행 가볼만한곳,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=464848879&qb=6rK97KO87Jes7ZaJ&enc=utf8,내일부터 2박3일 동안 강아지랑 경주로 여행가는데 추천해주세요 경주 강아지랑 가볼만한 곳 불국사 교촌마을 화랑의 언덕 보문단지 등 많아요 ㅎㅎ 아래의 글 보시고 댕댕이랑 좋은 여행 하세요,"['강아지', '경주', '여행', '만', '곳']","['내일', '박', '일', '동안', '강아지', '경주', '여행', '추천', '경주', '강아지', '만', '곳', '불국사', '교촌', '마을', '화랑', '언덕', '보문', '단지', '등', '아래', '글', '댕댕이', '여행']","['강아지', '경주', '여행', '만', '곳', '내일', '박', '일', '동안', '강아지', '경주', '여행', '추천', '경주', '강아지', '만', '곳', '불국사', '교촌', '마을', '화랑', '언덕', '보문', '단지', '등', '아래', '글', '댕댕이', '여행']"
경주여행가볼만한곳 추천해주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=209433460&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행가볼만한곳 추천해주세요 친구들과 추억여행을 가려고 하는데 예전 수학여행으로 간 경주가 생각이 났어요 멋있는 볼거리가 많은 경주 여행지 추천해주세요  httpsgghyuitistorycom,"['경주', '여행가', '만', '곳', '추천']","['경주', '여행가', '만', '곳', '추천', '친구', '추억', '여행', '예전', '수학여행', '경주', '생각', '볼거리', '경주', '여행지', '추천']","['경주', '여행가', '만', '곳', '추천', '경주', '여행가', '만', '곳', '추천', '친구', '추억', '여행', '예전', '수학여행', '경주', '생각', '볼거리', '경주', '여행지', '추천']"
경주여행질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=137623365&qb=6rK97KO87Jes7ZaJ&enc=utf8,갈꺼에요 경주여행은 첨이라 ㅎㅎ 첫쨰날에는 터미널 근처에 있는것부터 볼려고합니다 이 걸 중점으로 경주여행오신다면 첫째날둘째날셋째날 날짜별로 어디가실지 선택하신후 가시는게 좋을듯 하네요 생각보다 교통편이,"['경주', '여행', '질문']","['꺼', '경주', '여행', '첨', '날', '터미널', '근처', '것', '걸', '중점', '경주', '여행', '첫째', '날', '둘째', '날', '셋째', '날', '날짜', '어디', '선택', '후', '게', '듯', '생각', '교통편']","['경주', '여행', '질문', '꺼', '경주', '여행', '첨', '날', '터미널', '근처', '것', '걸', '중점', '경주', '여행', '첫째', '날', '둘째', '날', '셋째', '날', '날짜', '어디', '선택', '후', '게', '듯', '생각', '교통편']"
경주여행 추천해 주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=440483099&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 추천해 주세요 아이와 함께 갑니다 펜션은 잡으셨겠죠 미디어파크도 좋았어요,"['경주', '여행', '추천']","['경주', '여행', '추천', '아이', '펜션', '미디어', '파크']","['경주', '여행', '추천', '경주', '여행', '추천', '아이', '펜션', '미디어', '파크']"
경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=75246089&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 경주여행 가는데 코스좀 봐주세요 일정은 514일  516 일 까지이고 기차로 갈꺼구요 숙소는 quot사랑채 안녕하세요 경주여행 가는데 코스좀 봐주세요 일정은 514일  516 일 까지이고 기차로 갈꺼구요 숙소는,"['경주', '여행']","['안녕', '경주', '여행', '코스', '일정', '일', '일', '까지', '기차', '꺼', '숙소', '사랑', '안녕', '경주', '여행', '코스', '일정', '일', '일', '까지', '기차', '꺼', '숙소']","['경주', '여행', '안녕', '경주', '여행', '코스', '일정', '일', '일', '까지', '기차', '꺼', '숙소', '사랑', '안녕', '경주', '여행', '코스', '일정', '일', '일', '까지', '기차', '꺼', '숙소']"
경주 여행 코스좀 봐주세요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=163989163&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행가려고하는데 주상절리 테디베어박물관 보문단지 저녁엔 안압지 첨성대 어떻게 돌아다니는게 효율적인가요 안압지 첨성대는 야경이 더 보기가 좋습니다 경주여행 오셨서 즐거운 시간 되시길 바랍니다,"['경주', '여행', '코스']","['경주', '여행', '주상', '절리', '테디', '베어', '박물관', '보문', '저녁', '압지', '첨성대', '게', '효율', '가요', '안압지', '첨성대', '야경', '경주', '여행', '시간']","['경주', '여행', '코스', '경주', '여행', '주상', '절리', '테디', '베어', '박물관', '보문', '저녁', '압지', '첨성대', '게', '효율', '가요', '안압지', '첨성대', '야경', '경주', '여행', '시간']"
12월 경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=403283941&qb=6rK97KO87Jes7ZaJ&enc=utf8,12월에 경주 여행가는데 갈만한곳이 있나여 경주 가까워서 자주가는데 황리단길 동궁원추천해요동궁원은 12월25일까지 무료로 개방한다고하니 꼭 가보세요 참고할 만한 포스팅들 올려드립니다,"['월', '경주', '여행']","['월', '경주', '여행', '데', '만', '곳', '경주', '황리', '길', '동궁', '원추', '천해', '요동', '궁원', '월', '일', '무료', '개방', '가보세요', '참고', '만', '포스팅']","['월', '경주', '여행', '월', '경주', '여행', '데', '만', '곳', '경주', '황리', '길', '동궁', '원추', '천해', '요동', '궁원', '월', '일', '무료', '개방', '가보세요', '참고', '만', '포스팅']"
친구랑 경주여행 코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407094323&qb=6rK97KO87Jes7ZaJ&enc=utf8,시험 다치고 친구랑 경주여행 갈려하는데 포항에서 경주까지 가서 경주에서 갈만한곳 코스 좀 알려주세요 경주 추천지 입니다 1경주월드 2황리단길 3첨성대 4경주국립박물관 5동궁과 월지 입니다,"['친구', '경주', '여행', '코스']","['시험', '친구', '경주', '여행', '포항', '경주', '경주', '갈만', '곳', '코스', '경주', '추천', '지', '경주', '월드', '황리', '길', '첨성대', '경주', '국립', '박물관', '동궁', '월지']","['친구', '경주', '여행', '코스', '시험', '친구', '경주', '여행', '포항', '경주', '경주', '갈만', '곳', '코스', '경주', '추천', '지', '경주', '월드', '황리', '길', '첨성대', '경주', '국립', '박물관', '동궁', '월지']"
나홀로 경주여행 조언좀 부탁 드립니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74979886&qb=6rK97KO87Jes7ZaJ&enc=utf8,9월 18일 부터 경주여행을 계획중입니다 경주여행은 6학년 중학교때 갔던 그래서 그런지 경주여행이 다시금 그리워 지는 이시점 여행을 계획하게 ㅡ 경주 여행 1박 2일로 다녀오기엔 너무 짧은 감이 있지 않을까요 ㅎㅎ,"['나', '경주', '여행', '조언', '부탁']","['월', '일', '경주', '여행', '계획', '중', '경주', '여행', '학년', '중학교', '때', '경주', '여행', '시점', '여행', '계획', '경주', '여행', '박', '일', '감']","['나', '경주', '여행', '조언', '부탁', '월', '일', '경주', '여행', '계획', '중', '경주', '여행', '학년', '중학교', '때', '경주', '여행', '시점', '여행', '계획', '경주', '여행', '박', '일', '감']"
경주 여행시 펜션 배달의민족 되나요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020207&docId=408273978&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주 여행시 펜션 배달의민족 되나요 그 지역에 배달되는 업장이면 당연 되겠습니다,"['경주', '여행', '시', '펜션', '배달', '민족']","['경주', '여행', '시', '펜션', '배달', '민족', '지역', '배달', '업장']","['경주', '여행', '시', '펜션', '배달', '민족', '경주', '여행', '시', '펜션', '배달', '민족', '지역', '배달', '업장']"
경주 여행 일정,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=418869951&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 5월 8일에 가족과 함께 경주 여행을 가는데 일정 짜는 걸 제가 맡기로 했어요 경주월드 안압지 월정교 모르겠더라구요 경주 여행이 처음이라 2박 3일로 가고 차 타고 이동할거에요 호텔은 일단 소노벨 경주로,"['경주', '여행', '일정']","['안녕', '월', '일', '가족', '경주', '여행', '일정', '걸', '제', '경주', '월드', '안압지', '월', '정교', '경주', '여행', '처음', '박', '일', '차', '이동', '거', '호텔', '소노', '벨', '경주로']","['경주', '여행', '일정', '안녕', '월', '일', '가족', '경주', '여행', '일정', '걸', '제', '경주', '월드', '안압지', '월', '정교', '경주', '여행', '처음', '박', '일', '차', '이동', '거', '호텔', '소노', '벨', '경주로']"
경주여행 1박 2일,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74516216&qb=6rK97KO87Jes7ZaJ&enc=utf8,친구와 저 이렇게 두명이서 경주 여행을 1박2일로 갈 예정입니다 여행하기 좋은 루트를 부탁드립니다 제가 아파트가 있는데 이곳이 바로 경주의 quot최고 갑부quot들만 사는 곳이랍니다그럼 경주 여행 잘 하시길 바랄께요,"['경주', '여행', '박', '일']","['친구', '명', '경주', '여행', '박', '일', '예정', '여행', '루트', '제', '아파트', '이곳', '경주', '최고', '갑부', '곳', '경주', '여행', '께']","['경주', '여행', '박', '일', '친구', '명', '경주', '여행', '박', '일', '예정', '여행', '루트', '제', '아파트', '이곳', '경주', '최고', '갑부', '곳', '경주', '여행', '께']"
경주여행 가볼만한 곳 추천,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=130040407&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 고등학생 둘이서 당일치기 경주 여행을 계획했어요 친구가 국사에 얼마전 경주가서 보고 좋았던것들 추천해 드릴깨요 ㅎ 갠적으로 경주여행 참고하시면 좋을거 같네용  그럼 즐거운 경주여행 하기길 바래여,"['경주', '여행', '만', '곳', '추천']","['안녕', '고등학생', '둘', '당일치기', '경주', '여행', '계획', '친구', '국사', '얼마', '전', '경주', '것', '추천', '갠', '경주', '여행', '참고', '거', '경주', '여행']","['경주', '여행', '만', '곳', '추천', '안녕', '고등학생', '둘', '당일치기', '경주', '여행', '계획', '친구', '국사', '얼마', '전', '경주', '것', '추천', '갠', '경주', '여행', '참고', '거', '경주', '여행']"
여자혼자가는 경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=111717602&qb=6rK97KO87Jes7ZaJ&enc=utf8,암튼 1박2일 경주여행 여자혼자루트를 짜주세요감사합니다 혼자가는 경주여행 선택하신 질문자님께 용기와 정보를 드립니다 먼저 다녀 온 나홀로 여행 후기를 몇편 읽어 보면 감을 잡을 수 있게 됩니다 경주는 한국최고의,"['여자', '경주', '여행']","['박', '일', '경주', '여행', '여자', '혼자', '루트', '감사', '경주', '여행', '선택', '질', '문자', '용기', '정보', '나', '여행', '후기', '편', '수', '경주', '한국', '고의']","['여자', '경주', '여행', '박', '일', '경주', '여행', '여자', '혼자', '루트', '감사', '경주', '여행', '선택', '질', '문자', '용기', '정보', '나', '여행', '후기', '편', '수', '경주', '한국', '고의']"
포항경주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=395937019&qb=6rK97KO87Jes7ZaJ&enc=utf8,8월 중순 두명이서 포항경주 여행 계획입니다 포항 2박 경주2박 총 4박5일 예정인데 가볼만한 곳맛집 추천 부탁드립니다 회는 못먹습니다 안녕하세요  경주 청도에 풀빌라 운영중이고 밑에 정보 남겨두겠습니다 ㅎㅎ 각 지점별로,"['포항', '경주', '여행']","['월', '중순', '명', '포항', '경주', '여행', '계획', '포항', '박', '경주', '박', '박', '일', '예정', '만', '곳', '맛집', '추천', '부탁', '회', '경주', '청도', '빌라', '운영', '중', '밑', '정보', '지점']","['포항', '경주', '여행', '월', '중순', '명', '포항', '경주', '여행', '계획', '포항', '박', '경주', '박', '박', '일', '예정', '만', '곳', '맛집', '추천', '부탁', '회', '경주', '청도', '빌라', '운영', '중', '밑', '정보', '지점']"
경주여행 어디가야 좋을까요,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=1306&docId=138584913&qb=6rK97KO87Jes7ZaJ&enc=utf8,제가 이번달에 경주여행을 가는데요 간다고 하기만 하고 여러분 경주여행 관련많유용한많사이트가많많은곳을많 도움되시라고 경주여행 관련한많사이트를많 많밑에 경주여행 주소많클릭하세요,"['경주', '여행', '어디']","['제', '이번', '달', '경주', '여행', '여러분', '경주', '여행', '관련', '사이트', '곳', '도움', '경주', '여행', '관련', '사이트', '밑', '경주', '여행', '주소', '클릭']","['경주', '여행', '어디', '제', '이번', '달', '경주', '여행', '여러분', '경주', '여행', '관련', '사이트', '곳', '도움', '경주', '여행', '관련', '사이트', '밑', '경주', '여행', '주소', '클릭']"
경주여행 괜찮을까요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=260875163&qb=6rK97KO87Jes7ZaJ&enc=utf8,다음주거든요 경주여행 괜찮을까요 지금 경주상황이 어떤가요 다음주면 괜찮을런지 경주여행 되도록 가지 분들이 많다고 해요 제대로 대피처도 마련되어 있지 않은 상태라 되도록이면 경주여행 피해 주셨으면 합니다,"['경주', '여행']","['다음', '경주', '여행', '경주', '상황', '가요', '다음', '경주', '여행', '분', '피처', '마련', '상태', '경주', '여행']","['경주', '여행', '다음', '경주', '여행', '경주', '상황', '가요', '다음', '경주', '여행', '분', '피처', '마련', '상태', '경주', '여행']"
여자친구랑 1박2일로 경주여행을 가려고 합니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74876809&qb=6rK97KO87Jes7ZaJ&enc=utf8,이번주 토요일부터 일요일 까지 1박2일로 경주 여행가려고 합니다 나이도 적잖이 있는데 여행이라고는 전혀 친하지 바다여행과 고적답사  천년고도 경주여행으로 초대합니다 즐거운 여행되세요 역사와 문화가 많은,"['여자', '친구', '박', '일', '경주', '여행']","['이번', '주', '토요일', '일요일', '박', '일', '경주', '여행', '나이', '여행', '바다', '여행', '고적', '사', '천', '년', '고도', '경주', '여행', '초대', '여행', '역사', '문화']","['여자', '친구', '박', '일', '경주', '여행', '이번', '주', '토요일', '일요일', '박', '일', '경주', '여행', '나이', '여행', '바다', '여행', '고적', '사', '천', '년', '고도', '경주', '여행', '초대', '여행', '역사', '문화']"
경주여행이요경주여행으로 벚꽃축제 가려고 하는데요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=127781903&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 질문 좀 하려구요 매년마다 그냥 여의도 벚꽃축제 경주여행이라고 하면예 예전에 수학여행 때 많이 갔던 곳이라 지금 가면 또 기분도 다를 것 같고 경주여행 경주여행 가시는 군요ㅜㅠ저도 경주여행 가고 싶네요,"['경주', '여행', '경주', '여행', '벚꽃', '축제']","['경주', '여행', '질문', '매년', '여의도', '벚꽃', '축제', '경주', '여행', '예전', '수학여행', '때', '곳', '기분', '것', '경주', '여행', '경주', '여행', '가시', '군요', '경주', '여행']","['경주', '여행', '경주', '여행', '벚꽃', '축제', '경주', '여행', '질문', '매년', '여의도', '벚꽃', '축제', '경주', '여행', '예전', '수학여행', '때', '곳', '기분', '것', '경주', '여행', '경주', '여행', '가시', '군요', '경주', '여행']"
경주여행 대중교통,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=179363021&qb=6rK97KO87Jes7ZaJ&enc=utf8,부산출발로 금요일에 경주여행을 할계획인데 우선 이동수단은 대중교통을 생각하고 있습니다 경주시 천군동에 그외에 버스들도 많으니 기사분에게 경주터미널가냐고 물어보시면 알려줄 겁니다 즐거운 경주여행 되세요ampamp,"['경주', '여행', '대중교통']","['부산', '출발', '금요일', '경주', '여행', '계획', '이동', '수단', '대중교통', '생각', '경주시', '천군동', '외', '버스', '기사', '분', '경주', '터미널', '겁니다', '경주', '여행']","['경주', '여행', '대중교통', '부산', '출발', '금요일', '경주', '여행', '계획', '이동', '수단', '대중교통', '생각', '경주시', '천군동', '외', '버스', '기사', '분', '경주', '터미널', '겁니다', '경주', '여행']"
경주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=415681624&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 갈려고 하는데요 경주에 귀신으로 유명한 심령스팟 같은데없 나요 알면 알려주세요 내공30검니다 어떤 목적으로 심령스팟을 찾으시는 건지는 모르지만 경주에 대릉원이 심령스팟이 아닐까요 거기 미추왕릉이 있어요 거기에,"['경주', '여행']","['경주', '여행', '경주', '귀신', '심령', '스팟', '데', '내공', '검니', '목적', '심령', '스팟', '건지', '경주', '대릉원', '심령', '스팟', '거기', '미추왕', '릉', '거기']","['경주', '여행', '경주', '여행', '경주', '귀신', '심령', '스팟', '데', '내공', '검니', '목적', '심령', '스팟', '건지', '경주', '대릉원', '심령', '스팟', '거기', '미추왕', '릉', '거기']"
친구랑 당일로 경주 여행을 하려는데요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=223867125&qb=6rK97KO87Jes7ZaJ&enc=utf8,들꺼같아서 경주여행 경험이 있거나 현지인 분들한테 안비싸고 빠르게 갈수있는 방법이 있는지 어쭤보려 답변당일 경주 여행코스 추천 일단 희망하는 코스 동선을 분석해볼게요 ㅎ 경주시외버스터미널 출발 70,"['친구', '당일', '경주', '여행', '데']","['경주', '여행', '경험', '현지', '분', '수', '방법', '답변', '당일', '경주', '여행', '코스', '추천', '희망', '코스', '동선', '분석', '경주', '시외버스', '터미널', '출발']","['친구', '당일', '경주', '여행', '데', '경주', '여행', '경험', '현지', '분', '수', '방법', '답변', '당일', '경주', '여행', '코스', '추천', '희망', '코스', '동선', '분석', '경주', '시외버스', '터미널', '출발']"
단체 경주여행,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=308232437&qb=6rK97KO87Jes7ZaJ&enc=utf8,10월 중순 1520명 정도 경기도에서 경주여행 가려고합니다 경주까지 이동은 역사체험은 안좋아할것 같아서  경주 여행을 환영합니다 신경주역에서 즐거운 경주 여행되세요 추가 질문 있을 경우 연락 주세요,"['단체', '경주', '여행']","['월', '중순', '명', '정도', '경기도', '경주', '여행', '경주', '이동은', '역사', '체험', '것', '경주', '여행', '환영', '신경', '주역', '경주', '여행', '추가', '질문', '경우', '연락', '주세']","['단체', '경주', '여행', '월', '중순', '명', '정도', '경기도', '경주', '여행', '경주', '이동은', '역사', '체험', '것', '경주', '여행', '환영', '신경', '주역', '경주', '여행', '추가', '질문', '경우', '연락', '주세']"
