tm,avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,ddMefs,sumGsr,maxInsWs,sumSmlEv,avgTd,avgPs
2007-12-03,0.8,-2.0,6.0,0.0,2.9,48.9,0.8,,5.92,12.6,1.6,-8.9,1024.9
2007-12-04,-2.8,-5.3,2.4,,3.1,47.5,-1.3,,9.97,8.8,2.1,-13.3,1033.1
2007-12-05,-2.1,-5.8,1.7,,2.0,41.9,-1.8,,9.94,7.3,1.3,-14.0,1032.4
2007-12-06,0.9,-2.0,3.2,0.5,2.3,62.3,0.2,,1.89,5.8,1.0,-6.0,1023.1
2007-12-07,1.6,0.2,3.7,2.5,2.2,77.0,1.4,0.8,4.35,15.6,1.9,-1.8,1021.6
2007-12-08,0.5,-1.2,3.0,,2.4,55.8,0.0,,9.28,9.5,1.0,-7.6,1025.9
2007-12-09,0.7,-3.4,5.5,,1.5,63.8,-0.7,,8.1,5.8,1.4,-5.4,1027.3
2007-12-10,2.0,-1.6,5.0,1.5,2.5,64.6,0.1,,2.81,7.4,0.5,-4.3,1023.2
2007-12-11,5.4,2.5,9.1,0.5,1.8,74.9,4.7,,4.18,6.8,0.9,1.5,1018.3
2007-12-12,4.2,2.4,7.0,,1.8,68.0,3.1,,4.95,7.8,1.3,-1.0,1016.0
2007-12-13,0.7,-2.5,3.5,,3.1,62.5,1.2,,8.12,9.6,1.1,-5.9,1013.6
2007-12-14,-0.1,-4.0,4.0,0.7,2.4,56.5,-0.7,0.5,9.21,8.5,1.0,-8.2,1017.3
2007-12-15,1.2,-1.8,4.6,2.1,2.6,69.6,1.3,0.7,8.12,11.6,1.3,-4.1,1020.3
2007-12-16,0.1,-3.5,3.7,,1.5,62.8,-1.3,,8.6,7.0,0.9,-6.4,1026.7
2007-12-17,2.3,-0.4,5.9,,2.1,54.9,1.0,,4.64,8.6,2.1,-6.1,1022.9
2007-12-18,0.7,-1.2,4.4,0.1,1.8,56.0,-0.2,0.0,6.67,8.0,1.0,-7.3,1023.0
2007-12-19,1.0,-3.0,5.0,,1.7,58.5,-0.8,,8.28,5.3,0.8,-6.6,1021.9
2007-12-20,3.3,0.5,7.6,0.7,2.2,71.6,1.6,0.3,4.53,6.6,0.6,-1.1,1023.9
2007-12-21,2.6,-0.8,7.4,,2.0,65.6,0.6,,4.64,5.6,2.1,-3.3,1027.7
2007-12-22,5.4,1.5,10.6,,1.8,42.6,0.8,,7.7,5.5,2.6,-6.4,1023.3
2007-12-23,3.0,-0.4,7.4,,2.4,63.3,0.9,,4.36,10.6,1.0,-3.1,1022.9
2007-12-24,3.0,-1.7,8.3,,1.3,58.5,0.1,,7.63,4.5,2.1,-4.7,1028.3
2007-12-25,5.0,0.3,10.1,,1.5,58.0,1.2,,6.11,4.9,2.1,-2.5,1028.3
2007-12-26,7.8,3.5,13.8,,1.8,55.3,2.9,,8.47,6.0,2.3,-0.6,1028.9
2007-12-27,6.4,3.2,9.1,0.4,2.0,69.9,3.2,,3.16,5.5,1.7,1.5,1023.4
2007-12-28,5.1,3.0,6.8,2.0,2.4,82.5,4.0,,1.54,9.5,0.5,2.6,1015.6
2007-12-29,-1.1,-4.8,3.0,1.7,4.0,59.0,0.3,0.5,6.19,12.6,2.3,-8.6,1012.7
2007-12-30,-6.4,-7.4,-4.8,0.0,4.6,48.6,-4.1,0.0,6.98,13.6,2.1,-16.5,1014.2
2007-12-31,-5.4,-7.0,-2.9,0.0,4.6,50.3,-4.0,,8.4,13.6,3.7,-15.0,1016.7
2008-01-01,-6.3,-8.5,-3.2,,3.6,48.5,-4.7,,9.25,10.1,3.0,-16.4,1021.7
2008-01-02,-3.4,-7.4,0.8,,2.2,50.1,-3.9,,9.46,8.0,3.0,-13.0,1025.6
2008-01-03,0.9,-3.0,6.6,,2.5,52.0,-0.9,,6.57,10.3,2.2,-8.2,1024.1
2008-01-04,-0.3,-4.0,3.7,,2.0,54.4,-1.9,,6.98,6.3,3.4,-8.9,1025.7
2008-01-05,1.6,-2.4,6.1,,1.5,62.5,-1.0,,8.01,6.8,2.0,-4.9,1023.4
2008-01-06,4.1,0.6,7.3,,1.5,73.3,0.7,,3.27,4.5,0.8,0.0,1022.6
2008-01-08,1.8,-1.8,5.6,,1.9,63.3,0.0,,5.75,6.0,1.0,-5.3,1019.9
2008-01-09,0.9,-1.3,3.7,,1.7,46.6,-0.2,,4.52,7.0,1.0,-10.0,1022.3
2008-01-10,0.1,-3.5,4.3,,1.7,39.1,-0.8,,8.66,5.6,0.8,-14.2,1024.6
2008-01-11,0.6,-1.7,2.0,6.7,1.7,69.6,-0.2,6.1,0.32,6.4,1.4,-5.5,1021.1
2008-01-12,0.9,-4.5,4.4,,2.7,64.3,-0.1,,4.18,8.3,1.4,-5.2,1023.9
2008-01-13,-4.3,-8.5,-1.1,,2.3,43.4,-2.5,,6.82,9.3,1.0,-15.7,1031.0
2008-01-14,-2.7,-5.1,1.5,,2.1,44.1,-2.1,,9.84,6.5,1.7,-14.5,1031.4
2008-01-15,-4.2,-7.1,-0.4,,2.8,35.1,-3.5,,7.98,8.3,1.2,-18.5,1033.1
2008-01-16,-7.1,-9.5,-3.0,,3.4,34.0,-5.7,,10.99,10.6,1.5,-21.7,1035.9
2008-01-17,-7.2,-11.1,-3.9,,1.9,32.0,-5.2,,5.9,7.4,1.0,-22.3,1035.8
2008-01-18,-4.8,-8.6,-0.7,,1.8,32.5,-4.6,,8.84,6.5,1.4,-20.1,1034.5
2008-01-19,-2.2,-6.9,1.5,,1.6,31.8,-2.3,,7.67,5.9,1.5,-17.5,1033.2
2008-01-20,2.3,-1.6,5.3,,2.1,42.0,0.2,,4.7,8.8,1.0,-9.5,1026.0
2008-01-21,1.3,-0.7,3.8,4.5,3.8,66.1,0.0,5.8,3.76,12.8,2.5,-4.3,1026.0
2008-01-22,0.7,-0.3,1.5,6.5,2.5,84.1,-0.1,3.8,1.85,8.1,1.2,-1.5,1024.6
2008-01-23,-2.8,-8.3,0.8,,3.8,56.4,-0.3,,9.57,11.6,2.4,-11.5,1024.8
2008-01-24,-7.5,-10.9,-3.7,,3.5,38.9,-2.7,,10.87,10.1,1.3,-20.4,1031.5
2008-01-25,-5.9,-9.7,-1.6,,2.1,40.3,-3.2,,8.99,6.4,1.0,-18.4,1032.2
2008-01-26,-2.7,-7.0,1.8,,1.6,39.0,-3.0,,10.34,6.5,1.4,-15.5,1030.7
2008-01-27,-1.4,-5.8,4.4,,1.5,42.9,-2.5,,10.89,7.1,1.5,-12.9,1028.2
2008-01-28,-0.8,-3.2,2.3,,1.7,39.8,-1.2,,5.41,5.5,1.0,-13.2,1020.1
2008-01-29,-0.2,-2.9,3.5,,2.1,44.8,-1.2,,8.26,9.1,1.3,-11.4,1017.2
2008-01-30,-2.2,-5.0,0.0,0.0,3.6,47.4,-1.1,,11.02,11.8,1.5,-12.7,1022.7
2008-01-31,-4.2,-6.9,-0.5,,3.1,42.5,-2.9,,11.65,9.6,2.0,-16.1,1027.4
2008-02-01,-3.3,-7.5,1.6,,2.1,40.8,-2.9,,11.31,7.9,1.6,-15.8,1028.0
2008-02-02,-1.1,-5.2,3.1,,2.1,45.8,-0.5,,10.93,7.9,1.5,-11.8,1023.4
2008-02-03,-0.7,-2.7,2.5,,2.1,56.3,-0.2,,9.09,8.1,1.3,-8.7,1020.0
2008-02-04,-2.7,-5.1,1.2,,3.0,46.5,-1.1,,10.37,9.8,1.5,-13.2,1024.3
2008-02-05,-3.4,-7.1,0.7,,2.4,42.3,-1.8,,9.33,7.5,1.4,-15.5,1026.1
2008-02-06,-3.2,-6.2,1.3,,2.7,43.0,-0.5,,13.38,8.3,1.7,-15.0,1023.9
2008-02-07,-3.9,-7.9,0.8,,2.6,45.5,-0.9,,13.45,7.8,1.5,-14.8,1024.3
2008-02-08,-2.7,-7.5,1.5,0.0,2.0,51.4,-1.8,,10.36,5.9,1.0,-12.5,1025.6
2008-02-09,-1.9,-3.5,0.7,0.0,2.5,55.3,-0.3,0.0,8.67,8.0,0.8,-10.3,1025.2
2008-02-10,-1.3,-5.3,3.4,,1.8,50.9,-1.0,,9.97,5.1,1.2,-11.0,1027.2
2008-02-11,-0.9,-4.0,4.0,,2.6,50.5,-0.2,,9.21,11.6,1.8,-10.9,1024.7
2008-02-12,-6.9,-9.7,-3.3,,4.0,26.9,-2.1,,13.97,10.8,1.7,-24.2,1026.0
2008-02-13,-5.8,-10.1,-1.1,,2.8,27.8,-2.2,,14.86,10.0,1.7,-23.0,1027.6
2008-02-14,-2.1,-7.0,2.7,,2.5,38.8,0.4,,14.17,9.3,2.1,-15.0,1025.4
2008-02-15,-3.5,-6.2,0.2,,3.8,33.8,0.0,,15.39,10.3,2.5,-19.0,1027.4
2008-02-16,-3.4,-7.4,1.2,,3.0,30.4,-0.7,,14.7,12.3,2.0,-19.4,1030.4
2008-02-17,-2.3,-5.5,2.2,,2.4,31.3,0.6,,15.44,8.6,1.8,-18.1,1034.3
2008-02-18,-1.5,-5.8,4.0,,2.2,39.4,0.1,,12.42,7.1,2.1,-14.3,1035.2
2008-02-19,0.5,-5.1,5.2,,2.6,57.1,1.2,,12.24,9.1,1.2,-7.6,1029.7
2008-02-20,2.7,-0.5,7.6,,2.7,49.5,3.3,,14.45,11.1,2.8,-8.3,1027.3
2008-02-21,4.4,-1.2,9.6,,2.6,38.1,3.4,,12.6,10.6,2.6,-9.3,1024.2
2008-02-22,5.9,1.2,10.5,1.0,3.4,63.5,4.7,,8.55,13.1,2.2,-0.5,1017.0
2008-02-23,-2.6,-4.5,1.2,,4.2,42.6,0.1,,16.03,13.8,2.0,-14.4,1024.7
2008-02-24,-1.5,-7.2,4.4,,2.3,32.0,1.3,,16.69,8.1,2.4,-17.4,1031.5
2008-02-25,-0.9,-3.1,2.5,6.6,1.8,63.1,-1.1,5.5,4.05,8.8,1.7,-8.2,1026.3
2008-02-26,-1.1,-2.5,1.2,7.4,3.2,66.5,-0.1,2.8,7.92,11.1,2.2,-7.0,1020.1
2008-02-27,1.1,-4.2,6.1,,3.0,42.4,1.2,,16.79,11.3,2.5,-10.7,1022.6
2008-02-28,3.1,-2.3,8.4,,2.9,51.8,1.4,,11.87,9.1,1.7,-6.0,1018.9
2008-02-29,4.6,1.7,9.8,,3.2,58.8,3.1,,7.75,9.3,2.1,-2.8,1008.0
2008-03-01,3.0,-0.5,7.8,,2.6,43.8,3.7,,16.88,8.8,2.8,-8.6,1017.6
2008-03-02,2.6,0.7,5.3,0.2,2.0,63.3,2.2,,5.71,7.3,0.4,-3.7,1015.6
2008-03-03,3.2,-0.1,8.0,,2.6,56.1,4.1,,14.82,10.0,2.9,-5.2,1015.3
2008-03-04,1.8,0.5,3.9,4.0,1.3,68.3,-0.4,1.0,4.37,6.0,0.5,-3.5,1019.9
2008-03-05,2.8,-1.7,8.0,,2.5,55.0,2.3,,15.21,10.0,2.9,-6.2,1024.9
2008-03-06,4.3,1.5,7.8,0.1,2.6,60.3,3.7,,7.95,11.1,1.6,-2.6,1023.5
2008-03-07,4.5,0.1,9.6,,2.6,43.8,4.5,,17.61,8.3,3.6,-7.7,1026.5
2008-03-08,5.3,0.4,10.8,,2.4,52.5,5.7,,17.41,8.5,3.4,-4.8,1026.6
2008-03-09,5.9,3.0,11.8,,2.6,63.3,7.0,,15.19,8.8,3.2,-1.1,1021.4
2008-03-10,6.5,3.4,11.3,,3.0,68.8,7.8,,13.03,8.3,2.8,1.2,1019.7
2008-03-11,10.9,6.8,16.3,,1.7,58.0,10.8,,12.86,7.4,3.3,2.9,1021.1
2008-03-12,12.5,8.0,19.2,,1.7,52.0,10.9,,12.26,8.1,3.3,2.7,1022.1
2008-03-13,9.9,7.2,12.0,0.4,2.6,69.8,9.0,,2.03,10.0,0.7,4.6,1018.1
2008-03-14,8.5,3.7,14.1,0.0,2.4,61.3,11.2,,14.91,7.4,3.4,0.9,1019.9
2008-03-15,8.3,4.5,13.5,0.0,3.4,53.9,10.0,,15.04,12.8,4.0,-2.1,1019.0
2008-03-16,7.3,4.0,12.0,0.0,3.1,53.4,10.4,,18.23,9.0,4.2,-2.7,1019.3
2008-03-17,9.0,2.5,15.1,,1.6,41.5,9.7,,15.86,5.5,3.7,-4.4,1018.0
2008-03-18,12.3,6.0,19.1,,2.3,34.9,11.9,,14.53,8.1,4.7,-3.5,1016.4
2008-03-19,11.2,7.6,17.3,,3.6,37.3,13.0,,15.77,12.3,5.7,-3.2,1017.4
2008-03-20,11.6,5.2,17.9,,2.7,19.9,13.1,,20.74,8.8,5.7,-11.0,1022.2
2008-03-21,13.1,7.2,19.8,,2.3,24.5,13.5,,17.35,7.5,6.4,-7.4,1021.4
2008-03-22,12.3,7.8,16.9,7.0,2.3,38.3,11.7,,9.31,8.0,2.0,-4.1,1016.3
2008-03-23,7.6,5.0,8.9,27.5,1.9,90.1,9.0,,1.97,6.1,0.2,6.4,1008.3
2008-03-24,6.6,3.7,11.8,1.0,3.8,69.4,7.6,,14.44,12.0,3.1,1.3,1011.1
2008-03-25,4.4,3.0,6.0,0.5,3.7,71.0,4.0,,3.25,9.3,1.0,-0.1,1010.5
2008-03-26,6.6,3.3,10.3,,3.9,64.0,7.7,,16.83,12.0,3.9,0.1,1010.9
2008-03-27,7.1,5.0,9.6,0.0,3.8,59.3,9.0,,14.56,11.0,3.3,-0.3,1012.0
2008-03-28,7.4,2.4,12.5,,2.3,51.8,10.7,,18.98,8.8,3.0,-2.2,1020.0
2008-03-29,6.0,5.0,8.1,13.0,1.7,84.6,7.3,,2.02,5.5,0.3,3.8,1023.3
2008-03-30,7.2,5.0,10.3,0.2,2.3,73.6,8.3,,6.56,8.0,1.4,2.9,1015.8
2008-03-31,8.1,4.2,12.4,,3.1,59.5,10.1,,14.6,10.0,3.3,0.5,1015.9
2008-04-01,8.8,4.9,13.7,,3.3,52.8,10.1,,17.81,9.6,4.0,-0.5,1018.1
2008-04-02,7.6,6.2,10.2,2.5,3.6,72.1,6.5,,3.51,15.3,1.0,3.0,1012.5
2008-04-03,8.7,4.6,13.2,,3.5,46.9,10.2,,22.32,13.1,5.4,-3.7,1014.2
2008-04-04,10.1,3.8,16.5,,2.7,46.8,11.2,,20.37,10.8,5.0,-1.7,1017.8
2008-04-05,12.9,7.4,19.1,,2.3,50.9,13.3,,17.64,8.0,4.6,2.5,1020.4
2008-04-06,14.8,8.6,22.6,1.0,2.5,41.5,15.4,,17.09,15.1,5.2,0.1,1015.2
2008-04-07,13.2,9.8,18.6,0.5,2.1,66.1,15.2,,16.43,8.3,4.0,6.8,1011.1
2008-04-08,16.4,9.3,23.9,,1.8,44.5,17.0,,21.55,7.9,7.1,2.7,1014.2
2008-04-09,13.2,9.2,16.7,11.5,4.4,48.4,12.1,,3.82,13.3,1.8,0.3,1008.6
2008-04-10,15.6,9.2,21.8,1.5,2.3,45.4,15.4,,20.55,9.0,5.4,2.8,1009.1
2008-04-11,14.2,10.8,19.3,,2.9,48.9,15.7,,17.86,8.8,4.8,3.5,1014.9
2008-04-12,13.8,9.7,18.4,0.3,2.5,55.4,14.5,,12.2,8.3,3.7,4.8,1017.8
2008-04-13,12.8,9.9,16.8,0.1,3.2,58.9,14.6,,13.85,8.1,3.7,5.0,1015.6
2008-04-14,13.5,7.7,20.2,,2.5,44.9,15.9,,22.56,8.3,5.9,1.2,1017.2
2008-04-15,15.6,9.5,22.1,,1.9,43.6,16.9,,20.57,7.9,5.5,3.0,1016.7
2008-04-16,18.1,11.2,25.7,,2.0,41.4,19.1,,19.8,7.6,6.1,4.1,1014.1
2008-04-17,18.6,13.5,24.6,,3.0,40.3,20.1,,22.26,10.8,6.9,4.6,1014.8
2008-04-18,18.5,12.4,24.8,,2.5,44.4,20.7,,23.31,10.1,7.0,5.6,1018.3
2008-04-19,20.1,13.1,28.0,,1.6,37.3,21.2,,21.77,7.9,6.8,3.4,1019.6
2008-04-20,20.6,15.0,26.1,,2.0,27.1,21.3,,20.28,9.0,7.5,0.3,1020.4
2008-04-21,19.7,17.1,23.5,,2.3,23.5,18.5,,9.58,7.5,5.2,-1.7,1019.6
2008-04-22,16.5,12.8,19.5,8.0,1.9,49.1,16.2,,6.44,7.6,1.9,4.0,1016.6
2008-04-23,10.4,7.4,13.3,4.0,4.3,72.6,12.9,,9.27,12.6,2.9,5.7,1012.8
2008-04-24,9.6,4.8,14.3,,3.8,39.4,13.0,,24.34,11.8,5.0,-4.0,1015.5
2008-04-25,12.8,8.6,18.7,2.0,3.5,53.1,13.3,,11.08,19.7,5.0,3.2,1010.4
2008-04-26,10.0,6.6,12.5,7.0,3.7,75.4,10.9,,7.42,11.6,1.9,5.7,1008.5
2008-04-27,10.4,7.7,14.6,0.1,2.5,61.9,11.1,,13.32,9.9,3.0,2.8,1015.2
2008-04-28,13.1,5.6,20.0,,2.3,46.8,15.7,,24.06,8.8,5.7,-0.1,1016.3
2008-04-29,15.7,9.7,21.4,,2.2,63.5,18.0,,14.42,7.9,3.4,8.5,1016.3
2008-04-30,18.2,12.7,23.7,,3.1,64.8,21.2,,21.49,10.2,5.8,10.8,1014.4
2008-05-01,19.8,16.6,25.0,,2.8,65.1,23.0,,21.64,10.6,5.6,12.6,1011.8
2008-05-02,20.3,15.7,26.5,,2.0,62.6,23.4,,22.01,8.0,6.2,12.2,1011.3
2008-05-03,21.1,15.6,28.2,,2.0,55.6,25.0,,22.47,8.5,6.2,11.2,1010.9
2008-05-04,18.3,14.4,21.8,1.0,2.0,67.4,18.6,,4.95,7.8,2.4,11.6,1003.6
2008-05-05,15.8,11.1,21.1,0.1,3.6,49.3,20.7,,26.31,13.1,6.5,3.9,1007.5
2008-05-06,17.2,10.2,23.4,,4.0,30.1,21.3,,23.13,16.3,9.5,-3.6,1010.8
2008-05-07,15.8,13.3,19.0,9.5,2.3,52.9,16.9,,6.96,12.6,3.0,4.4,1010.4
2008-05-08,18.7,13.3,25.1,0.0,2.0,54.8,19.3,,17.95,7.9,6.3,7.4,1011.5
2008-05-09,18.5,14.8,23.2,,4.1,31.8,20.0,,18.74,12.9,6.1,1.0,1014.7
2008-05-10,15.7,11.4,20.9,,3.8,34.5,18.8,,20.79,9.9,5.9,-0.3,1017.6
2008-05-11,16.0,9.8,22.4,,2.8,42.4,21.9,,26.82,8.4,7.0,2.2,1017.0
2008-05-12,15.9,12.3,20.3,0.0,2.8,44.4,19.1,,15.22,10.7,4.4,3.1,1014.6
2008-05-13,12.3,9.7,15.7,1.5,3.1,60.8,13.8,,10.01,11.6,1.5,4.7,1013.7
2008-05-14,13.1,8.1,18.0,,2.8,56.3,19.7,,26.26,8.6,5.5,4.1,1016.1
2008-05-15,14.4,8.7,19.2,,2.2,56.3,20.5,,23.35,8.3,5.7,4.8,1016.9
2008-05-16,15.7,10.0,22.3,0.0,2.2,48.5,20.3,,22.72,7.8,6.0,4.1,1013.5
2008-05-17,17.6,11.3,24.4,,1.8,43.9,22.7,,23.18,7.4,7.0,4.6,1011.1
2008-05-18,13.5,11.9,16.1,30.0,2.0,77.9,13.7,,2.25,7.4,1.9,9.3,1006.8
2008-05-19,13.0,9.7,18.3,0.1,3.9,66.1,16.9,,19.1,16.6,4.4,6.1,1005.4
2008-05-20,15.1,8.6,21.1,,2.4,55.0,19.0,,24.92,8.3,5.6,5.6,1008.7
2008-05-21,16.8,12.9,20.8,4.0,2.9,64.9,15.5,,7.66,11.8,2.8,9.8,1009.6
2008-05-22,20.5,14.9,25.8,,2.7,67.6,21.4,,20.94,10.1,5.5,14.0,1012.7
2008-05-23,21.5,17.6,24.9,,1.5,68.3,21.5,,10.99,5.8,4.0,15.1,1012.0
2008-05-24,23.0,17.5,28.5,,2.1,62.4,24.3,,20.97,7.4,6.1,14.8,1005.2
2008-05-25,20.7,15.6,27.0,,3.4,70.6,26.3,,24.02,10.8,6.4,14.8,1006.1
2008-05-26,18.7,14.4,23.3,,2.5,73.1,22.1,,16.92,7.4,4.5,13.4,1009.9
2008-05-27,21.5,16.9,27.8,,2.7,58.6,24.7,,18.23,9.5,1.8,12.4,1006.0
2008-05-28,18.6,16.5,20.6,51.5,1.2,93.3,18.9,,2.1,6.5,3.0,17.4,1000.9
2008-05-29,22.3,17.0,28.5,,2.4,71.5,25.0,,22.07,7.4,5.9,16.3,1003.8
2008-05-30,18.0,14.7,21.3,,3.1,63.9,19.0,,10.58,10.5,3.2,10.6,1006.4
2008-05-31,17.9,12.7,22.8,,3.3,51.9,23.2,,27.24,10.3,7.1,6.9,1009.1
2008-06-01,21.6,14.7,26.6,,2.5,41.5,25.0,,25.5,9.9,6.4,7.2,1010.9
2008-06-02,18.9,15.0,22.5,62.5,3.2,70.9,21.4,,11.15,8.9,1.5,13.1,1012.9
2008-06-03,18.7,15.4,24.1,10.0,3.2,72.5,19.8,,14.54,8.4,3.6,13.3,1013.5
2008-06-04,16.9,15.1,19.4,5.0,3.7,72.9,17.9,,8.15,8.9,1.2,11.8,1010.2
2008-06-05,14.9,13.7,17.0,7.5,2.7,85.0,15.9,,4.57,8.2,1.2,12.4,1006.0
2008-06-06,16.7,14.6,19.9,,3.1,77.5,19.2,,14.39,8.5,3.0,12.5,1010.8
2008-06-07,19.1,15.7,24.3,0.0,2.1,71.6,21.2,,15.85,7.2,3.9,13.5,1011.1
2008-06-08,18.9,16.0,25.1,4.5,1.7,78.3,19.7,,12.53,10.7,2.3,14.5,1010.5
2008-06-09,21.0,15.6,27.0,,1.9,71.0,23.2,,23.28,6.3,5.8,15.0,1010.8
2008-06-10,22.7,19.1,28.1,,2.2,68.3,24.8,,21.34,7.2,5.6,16.2,1008.7
2008-06-11,24.5,19.7,29.4,,2.5,48.8,28.1,,22.94,9.4,7.1,11.8,1007.9
2008-06-12,23.3,18.7,29.0,10.5,2.2,57.1,25.1,,26.12,9.1,8.2,13.8,1008.6
2008-06-13,21.5,17.4,27.6,,2.5,76.1,23.3,,20.68,6.9,5.1,16.7,1011.5
2008-06-14,23.9,19.2,28.9,,2.8,62.8,24.7,,22.0,9.4,6.6,15.9,1013.7
2008-06-15,22.5,18.7,27.4,,3.8,52.9,26.4,,27.8,9.8,7.6,12.1,1014.2
2008-06-16,23.0,16.2,28.6,,2.9,38.0,26.0,,25.61,9.0,7.1,7.2,1013.3
2008-06-17,22.6,17.8,25.7,3.0,2.7,58.6,22.4,,7.59,7.3,2.3,13.5,1013.0
2008-06-18,19.1,17.4,22.0,46.0,3.4,92.5,20.1,,1.12,12.5,1.5,17.8,1006.8
2008-06-19,20.3,17.5,24.1,,2.2,80.9,21.3,,11.01,6.3,3.0,16.8,1009.2
2008-06-20,24.3,18.5,29.6,,1.7,67.8,25.3,,23.14,7.5,5.9,17.4,1004.5
2008-06-21,24.6,22.0,28.2,0.0,3.1,61.0,24.5,,12.96,11.8,4.1,16.2,1001.1
2008-06-22,22.6,17.7,27.4,6.5,3.3,65.3,23.8,,17.85,10.0,5.7,15.4,1002.9
2008-06-23,22.8,18.0,27.1,,3.0,48.6,23.3,,22.05,9.3,7.0,10.8,1005.0
2008-06-24,23.4,19.2,27.6,,2.6,49.8,26.4,,23.1,8.7,6.5,12.1,1006.0
2008-06-25,23.6,19.4,28.6,,2.6,58.4,25.9,,22.38,7.0,6.4,14.6,1007.0
2008-06-26,23.3,19.6,28.8,,2.9,61.1,27.5,,23.6,9.9,6.6,15.0,1008.6
2008-06-27,23.7,19.8,28.7,,2.1,62.9,26.7,,20.61,9.3,6.3,15.7,1009.9
2008-06-28,22.6,20.1,25.4,2.0,1.9,72.9,23.6,,6.93,7.7,0.8,17.4,1006.7
2008-06-29,22.1,18.5,27.4,7.5,3.2,68.3,23.2,,17.77,8.4,5.2,15.6,1006.6
2008-06-30,22.5,18.6,27.3,,2.7,65.9,22.9,,14.57,7.6,3.9,15.6,1011.8
2008-07-01,24.8,20.2,29.3,,1.6,64.6,25.8,,16.54,6.4,6.9,17.4,1009.4
2008-07-02,22.4,21.1,24.5,14.5,3.1,82.8,22.6,,1.29,10.7,2.3,19.0,1002.4
2008-07-03,21.9,20.5,25.1,9.0,3.8,83.8,22.9,,9.5,10.3,2.3,18.8,1003.6
2008-07-04,24.3,21.8,27.2,0.1,2.3,80.4,23.5,,3.9,8.9,1.9,20.6,1005.8
2008-07-05,24.5,22.0,28.0,5.0,1.7,84.8,24.3,,6.74,6.6,1.8,21.6,1004.7
2008-07-06,25.5,23.9,28.4,,3.2,82.4,25.1,,5.84,9.2,2.2,22.2,1005.5
2008-07-07,24.7,22.5,27.5,0.5,2.0,87.5,25.3,,5.84,7.5,2.0,22.4,1010.9
2008-07-08,27.6,23.8,32.8,,2.1,71.4,29.0,,22.19,6.5,6.5,21.6,1012.8
2008-07-09,27.5,22.8,32.9,,2.5,66.4,30.0,,27.72,7.3,8.2,20.3,1010.8
2008-07-10,26.3,23.2,30.5,,2.2,67.3,28.6,,17.06,7.0,5.5,19.5,1007.6
2008-07-11,27.0,23.7,30.0,,1.9,65.0,27.1,,13.35,7.4,4.4,19.7,1005.1
2008-07-12,24.5,22.0,27.7,50.5,2.5,84.4,25.1,,4.31,8.2,2.5,21.5,1004.7
2008-07-13,25.8,22.9,29.7,11.5,2.6,75.8,27.4,,18.57,7.0,5.1,20.9,1006.3
2008-07-14,27.3,22.6,31.7,,2.0,70.6,27.8,,15.38,6.5,5.0,21.1,1009.5
2008-07-15,28.1,25.6,31.2,,2.5,68.9,28.2,,15.24,8.5,5.6,21.6,1007.5
2008-07-16,24.8,22.3,27.2,10.5,3.8,82.4,25.1,,3.09,12.7,1.8,21.5,1003.2
2008-07-17,25.3,21.2,30.3,,2.4,71.5,27.2,,22.96,7.6,1.8,19.5,1004.3
2008-07-18,26.2,22.8,30.1,,2.0,67.6,26.7,,14.54,6.8,3.5,19.5,1006.9
2008-07-19,23.8,22.8,25.7,108.5,2.3,89.0,23.7,,1.57,7.0,0.6,21.8,1006.5
2008-07-20,24.7,23.0,28.4,124.0,2.8,89.0,24.9,,8.0,11.0,0.5,22.7,1002.4
2008-07-21,23.0,21.4,24.1,5.0,4.3,84.5,23.8,,4.5,15.1,1.5,20.1,1002.1
2008-07-22,24.7,22.3,28.4,0.1,2.9,76.3,25.7,,15.05,8.4,4.2,20.0,1005.0
2008-07-23,23.8,21.8,26.5,7.0,1.8,83.0,24.0,,4.85,7.2,0.6,20.7,1006.8
2008-07-24,22.4,20.8,25.0,127.5,2.7,93.8,22.5,,0.44,11.5,0.5,21.3,1003.6
2008-07-25,23.1,22.0,25.9,24.0,3.3,88.0,23.6,,6.77,9.0,0.3,21.0,1003.2
2008-07-26,22.2,20.7,23.8,32.0,2.9,89.5,23.2,,5.04,7.4,0.3,20.3,1006.8
2008-07-27,25.1,22.1,28.3,0.1,1.7,79.4,24.9,,7.95,5.6,2.0,21.2,1010.4
2008-07-28,26.9,23.9,31.2,,1.5,71.6,26.9,,16.43,6.0,5.0,21.0,1011.6
2008-07-29,28.0,24.7,32.3,,2.2,70.3,27.5,,22.66,8.1,7.0,21.8,1011.3
2008-07-30,26.1,24.8,28.3,0.5,1.5,78.1,27.5,,9.34,10.9,1.9,21.8,1012.5
2008-07-31,26.7,24.1,29.5,0.5,1.7,78.6,27.0,,9.57,5.1,1.9,22.5,1013.5
2008-08-01,27.7,25.6,31.2,0.0,4.1,72.4,28.1,,10.82,15.9,5.5,22.0,1008.2
2008-08-02,26.1,25.0,28.4,22.0,4.9,85.4,26.0,,4.06,13.6,2.6,23.3,1001.8
2008-08-03,25.5,22.2,29.8,1.0,3.1,78.6,27.7,,18.32,9.2,5.0,21.2,1004.2
2008-08-04,25.5,21.0,31.4,,1.4,66.6,27.4,,18.32,6.3,5.0,18.3,1009.7
2008-08-05,26.3,21.8,30.7,,1.7,68.3,27.4,,18.7,6.5,5.1,19.7,1010.6
