id,year,month,day,obs_date,season_type,temperature,min_temp,max_temp,humidity,precipitation,wind_speed,is_flood_risk,actual_flood,data_quality,created_at,avg_temp,pressure,api_success_count,data_source
450.0,2021.0,10,2.0,2021-10-02 00:00:00.000000,dry,20.7,16.4,26.6,77.1,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
451.0,2021.0,10,3.0,2021-10-03 00:00:00.000000,dry,22.3,17.1,28.8,69.5,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
452.0,2021.0,10,4.0,2021-10-04 00:00:00.000000,dry,22.9,19.2,25.6,81.0,3.6,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
453.0,2021.0,10,5.0,2021-10-05 00:00:00.000000,dry,23.6,21.7,26.5,82.4,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
454.0,2021.0,10,6.0,2021-10-06 00:00:00.000000,dry,18.8,17.9,21.7,91.5,6.4,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
455.0,2021.0,10,7.0,2021-10-07 00:00:00.000000,dry,19.4,17.9,21.9,85.5,4.6,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
456.0,2021.0,10,8.0,2021-10-08 00:00:00.000000,dry,18.8,17.5,20.0,91.3,3.5,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
457.0,2021.0,10,9.0,2021-10-09 00:00:00.000000,dry,20.9,18.5,24.1,83.5,0.4,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
458.0,2021.0,10,10.0,2021-10-10 00:00:00.000000,dry,19.9,14.9,24.3,89.0,14.2,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
459.0,2021.0,10,11.0,2021-10-11 00:00:00.000000,dry,15.2,12.6,17.8,78.6,0.3,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
460.0,2021.0,10,12.0,2021-10-12 00:00:00.000000,dry,17.9,15.8,21.3,67.1,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
461.0,2021.0,10,13.0,2021-10-13 00:00:00.000000,dry,19.6,14.9,25.2,66.6,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
462.0,2021.0,10,14.0,2021-10-14 00:00:00.000000,dry,19.7,17.4,23.9,73.6,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
463.0,2021.0,10,15.0,2021-10-15 00:00:00.000000,dry,19.0,17.0,21.4,74.4,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
464.0,2021.0,10,16.0,2021-10-16 00:00:00.000000,dry,10.7,4.2,18.1,47.5,0.0,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
465.0,2021.0,10,17.0,2021-10-17 00:00:00.000000,dry,5.6,1.3,10.8,37.4,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
466.0,2021.0,10,18.0,2021-10-18 00:00:00.000000,dry,9.6,2.8,16.1,60.4,5.6,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
467.0,2021.0,10,19.0,2021-10-19 00:00:00.000000,dry,10.9,7.1,15.0,72.8,4.4,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
468.0,2021.0,10,20.0,2021-10-20 00:00:00.000000,dry,9.5,4.6,15.8,64.9,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
469.0,2021.0,10,21.0,2021-10-21 00:00:00.000000,dry,9.8,4.9,16.2,64.1,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
470.0,2021.0,10,22.0,2021-10-22 00:00:00.000000,dry,10.8,5.2,17.2,58.4,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
471.0,2021.0,10,23.0,2021-10-23 00:00:00.000000,dry,11.4,5.7,18.4,57.3,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
472.0,2021.0,10,24.0,2021-10-24 00:00:00.000000,dry,11.4,6.0,18.1,63.1,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
473.0,2021.0,10,25.0,2021-10-25 00:00:00.000000,dry,11.7,6.3,17.6,64.5,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
474.0,2021.0,10,26.0,2021-10-26 00:00:00.000000,dry,13.0,7.7,19.0,74.5,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
475.0,2021.0,10,27.0,2021-10-27 00:00:00.000000,dry,13.4,9.8,18.1,63.4,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
476.0,2021.0,10,28.0,2021-10-28 00:00:00.000000,dry,12.7,7.1,20.0,54.6,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
477.0,2021.0,10,29.0,2021-10-29 00:00:00.000000,dry,14.6,10.5,20.6,55.9,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
478.0,2021.0,10,30.0,2021-10-30 00:00:00.000000,dry,13.8,11.0,18.0,62.4,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
479.0,2021.0,10,31.0,2021-10-31 00:00:00.000000,dry,14.1,9.2,20.3,73.3,0.7,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
480.0,2021.0,11,1.0,2021-11-01 00:00:00.000000,dry,12.9,10.3,16.9,77.3,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
481.0,2021.0,11,2.0,2021-11-02 00:00:00.000000,dry,11.5,7.9,16.9,76.6,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
482.0,2021.0,11,3.0,2021-11-03 00:00:00.000000,dry,12.1,7.6,17.1,71.1,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
483.0,2021.0,11,4.0,2021-11-04 00:00:00.000000,dry,12.1,8.4,16.3,80.4,0.0,1.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
484.0,2021.0,11,5.0,2021-11-05 00:00:00.000000,dry,13.0,7.8,20.2,68.5,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
485.0,2021.0,11,6.0,2021-11-06 00:00:00.000000,dry,14.1,8.8,21.3,61.1,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
486.0,2021.0,11,7.0,2021-11-07 00:00:00.000000,dry,15.3,9.7,21.3,57.5,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
487.0,2021.0,11,8.0,2021-11-08 00:00:00.000000,dry,8.6,4.5,15.5,82.1,25.7,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
488.0,2021.0,11,9.0,2021-11-09 00:00:00.000000,dry,4.9,3.0,6.5,80.3,2.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
489.0,2021.0,11,10.0,2021-11-10 00:00:00.000000,dry,4.2,0.7,7.7,73.4,0.3,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
490.0,2021.0,11,11.0,2021-11-11 00:00:00.000000,dry,5.3,2.1,9.7,60.6,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
491.0,2021.0,11,12.0,2021-11-12 00:00:00.000000,dry,4.5,1.3,8.6,55.4,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
492.0,2021.0,11,13.0,2021-11-13 00:00:00.000000,dry,7.3,0.5,13.4,66.1,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
493.0,2021.0,11,14.0,2021-11-14 00:00:00.000000,dry,11.3,7.8,16.4,69.8,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
494.0,2021.0,11,15.0,2021-11-15 00:00:00.000000,dry,10.1,5.8,15.7,71.3,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
495.0,2021.0,11,16.0,2021-11-16 00:00:00.000000,dry,8.5,4.4,13.6,65.5,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
496.0,2021.0,11,17.0,2021-11-17 00:00:00.000000,dry,7.5,2.7,12.5,64.1,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
497.0,2021.0,11,18.0,2021-11-18 00:00:00.000000,dry,11.9,7.7,16.2,70.8,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
498.0,2021.0,11,19.0,2021-11-19 00:00:00.000000,dry,12.9,10.2,16.7,84.8,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
499.0,2021.0,11,20.0,2021-11-20 00:00:00.000000,dry,10.4,6.8,15.6,77.0,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
500.0,2021.0,11,21.0,2021-11-21 00:00:00.000000,dry,10.4,7.6,13.1,74.4,5.9,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:19,,,,
501.0,2021.0,11,22.0,2021-11-22 00:00:00.000000,dry,2.7,-0.6,7.5,61.8,1.3,4.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
502.0,2021.0,11,23.0,2021-11-23 00:00:00.000000,dry,-0.6,-3.7,2.3,60.9,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
503.0,2021.0,11,24.0,2021-11-24 00:00:00.000000,dry,4.1,-2.6,9.1,64.3,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
504.0,2021.0,11,25.0,2021-11-25 00:00:00.000000,dry,5.7,2.6,9.9,55.0,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
505.0,2021.0,11,26.0,2021-11-26 00:00:00.000000,dry,2.9,-0.5,7.2,57.5,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
506.0,2021.0,11,27.0,2021-11-27 00:00:00.000000,dry,3.4,-1.4,10.1,53.0,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
507.0,2021.0,11,28.0,2021-11-28 00:00:00.000000,dry,5.1,-1.3,12.4,52.4,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
508.0,2021.0,11,29.0,2021-11-29 00:00:00.000000,dry,7.6,2.5,13.7,62.0,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
509.0,2021.0,11,30.0,2021-11-30 00:00:00.000000,dry,5.7,0.7,8.9,80.4,27.2,3.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
510.0,2021.0,12,1.0,2021-12-01 00:00:00.000000,dry,-1.3,-3.0,1.5,51.8,0.0,4.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
511.0,2021.0,12,2.0,2021-12-02 00:00:00.000000,dry,1.3,-4.6,5.0,68.9,0.1,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
512.0,2021.0,12,3.0,2021-12-03 00:00:00.000000,dry,1.9,-1.8,4.6,53.3,0.4,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
513.0,2021.0,12,4.0,2021-12-04 00:00:00.000000,dry,1.4,-2.7,7.0,48.5,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
514.0,2021.0,12,5.0,2021-12-05 00:00:00.000000,dry,2.9,-2.3,9.6,50.4,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
515.0,2021.0,12,6.0,2021-12-06 00:00:00.000000,dry,5.4,-0.7,12.1,61.4,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
516.0,2021.0,12,7.0,2021-12-07 00:00:00.000000,dry,6.8,2.6,13.3,68.3,0.0,1.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
517.0,2021.0,12,8.0,2021-12-08 00:00:00.000000,dry,6.7,1.9,13.3,70.0,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
518.0,2021.0,12,9.0,2021-12-09 00:00:00.000000,dry,6.5,2.7,9.7,70.3,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
519.0,2021.0,12,10.0,2021-12-10 00:00:00.000000,dry,7.0,5.8,8.2,81.5,0.7,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
520.0,2021.0,12,11.0,2021-12-11 00:00:00.000000,dry,6.0,4.4,9.8,83.6,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
521.0,2021.0,12,12.0,2021-12-12 00:00:00.000000,dry,1.2,-3.8,5.1,61.8,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
522.0,2021.0,12,13.0,2021-12-13 00:00:00.000000,dry,-2.2,-5.9,1.9,43.8,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
523.0,2021.0,12,14.0,2021-12-14 00:00:00.000000,dry,3.7,-0.7,8.2,64.9,1.2,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
524.0,2021.0,12,15.0,2021-12-15 00:00:00.000000,dry,7.2,5.4,10.0,84.8,2.1,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
525.0,2021.0,12,16.0,2021-12-16 00:00:00.000000,dry,6.4,3.3,9.8,71.6,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
526.0,2021.0,12,17.0,2021-12-17 00:00:00.000000,dry,-5.6,-10.1,3.2,50.5,0.0,4.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
527.0,2021.0,12,18.0,2021-12-18 00:00:00.000000,dry,-5.7,-11.2,-1.8,64.1,2.8,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
528.0,2021.0,12,19.0,2021-12-19 00:00:00.000000,dry,-0.8,-5.8,4.2,63.8,0.2,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
529.0,2021.0,12,20.0,2021-12-20 00:00:00.000000,dry,5.2,-0.9,11.1,77.9,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
530.0,2021.0,12,21.0,2021-12-21 00:00:00.000000,dry,5.2,0.8,8.9,70.9,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
531.0,2021.0,12,22.0,2021-12-22 00:00:00.000000,dry,2.2,-2.6,8.2,47.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
532.0,2021.0,12,23.0,2021-12-23 00:00:00.000000,dry,2.7,-1.5,8.3,53.5,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
533.0,2021.0,12,24.0,2021-12-24 00:00:00.000000,dry,-0.3,-7.3,3.2,65.3,0.2,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
534.0,2021.0,12,25.0,2021-12-25 00:00:00.000000,dry,-11.7,-14.4,-7.3,42.4,0.0,3.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
535.0,2021.0,12,26.0,2021-12-26 00:00:00.000000,dry,-12.1,-15.5,-7.3,43.5,0.0,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
536.0,2021.0,12,27.0,2021-12-27 00:00:00.000000,dry,-7.6,-12.9,-3.9,60.9,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
537.0,2021.0,12,28.0,2021-12-28 00:00:00.000000,dry,-4.1,-8.5,-0.9,73.8,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
538.0,2021.0,12,29.0,2021-12-29 00:00:00.000000,dry,0.4,-3.8,5.9,72.9,0.2,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
539.0,2021.0,12,30.0,2021-12-30 00:00:00.000000,dry,-3.9,-6.8,0.2,48.5,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
540.0,2021.0,12,31.0,2021-12-31 00:00:00.000000,dry,-6.7,-8.8,-3.9,35.9,0.0,3.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
541.0,2022.0,1,1.0,2022-01-01 00:00:00.000000,dry,-4.3,-10.2,2.3,46.3,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
542.0,2022.0,1,2.0,2022-01-02 00:00:00.000000,dry,-1.3,-5.2,3.0,57.9,0.3,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
543.0,2022.0,1,3.0,2022-01-03 00:00:00.000000,dry,-1.9,-8.0,2.5,58.3,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
544.0,2022.0,1,4.0,2022-01-04 00:00:00.000000,dry,-2.5,-5.6,1.0,51.8,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
545.0,2022.0,1,5.0,2022-01-05 00:00:00.000000,dry,-2.8,-7.8,1.9,47.6,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
546.0,2022.0,1,6.0,2022-01-06 00:00:00.000000,dry,-2.2,-5.9,3.3,47.1,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
547.0,2022.0,1,7.0,2022-01-07 00:00:00.000000,dry,-1.6,-5.9,4.5,47.1,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
548.0,2022.0,1,8.0,2022-01-08 00:00:00.000000,dry,0.3,-5.0,3.7,64.3,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
549.0,2022.0,1,9.0,2022-01-09 00:00:00.000000,dry,1.3,-1.2,5.6,71.5,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
550.0,2022.0,1,10.0,2022-01-10 00:00:00.000000,dry,0.5,-3.4,4.4,68.3,0.9,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
551.0,2022.0,1,11.0,2022-01-11 00:00:00.000000,dry,-7.4,-10.3,0.3,55.5,0.2,4.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
552.0,2022.0,1,12.0,2022-01-12 00:00:00.000000,dry,-7.7,-11.3,-3.4,47.8,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
553.0,2022.0,1,13.0,2022-01-13 00:00:00.000000,dry,-6.4,-8.9,-3.1,45.8,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
554.0,2022.0,1,14.0,2022-01-14 00:00:00.000000,dry,-4.8,-10.1,1.3,41.8,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
555.0,2022.0,1,15.0,2022-01-15 00:00:00.000000,dry,-1.0,-5.3,1.8,48.3,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
556.0,2022.0,1,16.0,2022-01-16 00:00:00.000000,dry,-2.0,-7.2,2.4,54.5,0.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
557.0,2022.0,1,17.0,2022-01-17 00:00:00.000000,dry,-5.8,-9.2,0.1,59.9,0.5,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
558.0,2022.0,1,18.0,2022-01-18 00:00:00.000000,dry,-5.6,-9.9,-0.7,47.9,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
559.0,2022.0,1,19.0,2022-01-19 00:00:00.000000,dry,-5.3,-7.7,-2.7,72.3,1.7,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
560.0,2022.0,1,20.0,2022-01-20 00:00:00.000000,dry,-5.0,-9.8,0.9,63.5,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
561.0,2022.0,1,21.0,2022-01-21 00:00:00.000000,dry,-2.7,-8.7,4.6,55.6,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
562.0,2022.0,1,22.0,2022-01-22 00:00:00.000000,dry,0.3,-5.0,7.1,52.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
563.0,2022.0,1,23.0,2022-01-23 00:00:00.000000,dry,2.0,-0.6,6.7,52.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
564.0,2022.0,1,24.0,2022-01-24 00:00:00.000000,dry,4.6,1.3,8.4,56.0,0.0,3.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
565.0,2022.0,1,25.0,2022-01-25 00:00:00.000000,dry,2.8,1.9,4.5,80.0,0.7,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
566.0,2022.0,1,26.0,2022-01-26 00:00:00.000000,dry,1.3,-1.9,6.8,62.8,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
567.0,2022.0,1,27.0,2022-01-27 00:00:00.000000,dry,-1.1,-4.6,4.0,50.0,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
568.0,2022.0,1,28.0,2022-01-28 00:00:00.000000,dry,-2.7,-5.9,2.1,51.6,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
569.0,2022.0,1,29.0,2022-01-29 00:00:00.000000,dry,-3.6,-7.2,0.9,48.9,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
570.0,2022.0,1,30.0,2022-01-30 00:00:00.000000,dry,-2.8,-8.0,2.4,45.4,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
571.0,2022.0,1,31.0,2022-01-31 00:00:00.000000,dry,-0.7,-6.8,4.8,59.0,1.2,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
572.0,2022.0,2,1.0,2022-02-01 00:00:00.000000,dry,-1.3,-2.7,0.9,76.6,1.7,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
573.0,2022.0,2,2.0,2022-02-02 00:00:00.000000,dry,-3.4,-6.0,0.0,60.5,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
574.0,2022.0,2,3.0,2022-02-03 00:00:00.000000,dry,-3.4,-6.9,0.4,52.4,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
575.0,2022.0,2,4.0,2022-02-04 00:00:00.000000,dry,-5.2,-8.2,-0.7,53.3,0.0,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
576.0,2022.0,2,5.0,2022-02-05 00:00:00.000000,dry,-6.6,-9.7,-2.0,48.8,0.0,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
577.0,2022.0,2,6.0,2022-02-06 00:00:00.000000,dry,-3.9,-8.4,1.7,50.3,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
578.0,2022.0,2,7.0,2022-02-07 00:00:00.000000,dry,-2.5,-7.3,1.9,51.3,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
579.0,2022.0,2,8.0,2022-02-08 00:00:00.000000,dry,-0.1,-4.1,5.6,53.8,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
580.0,2022.0,2,9.0,2022-02-09 00:00:00.000000,dry,1.0,-4.3,7.2,52.3,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
581.0,2022.0,2,10.0,2022-02-10 00:00:00.000000,dry,1.4,-3.2,6.7,57.8,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
582.0,2022.0,2,11.0,2022-02-11 00:00:00.000000,dry,2.9,-2.6,8.8,61.1,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
583.0,2022.0,2,12.0,2022-02-12 00:00:00.000000,dry,4.8,-0.1,10.4,50.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
584.0,2022.0,2,13.0,2022-02-13 00:00:00.000000,dry,4.8,1.6,9.5,44.9,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
585.0,2022.0,2,14.0,2022-02-14 00:00:00.000000,dry,2.5,-1.3,8.1,68.3,1.7,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
586.0,2022.0,2,15.0,2022-02-15 00:00:00.000000,dry,-4.7,-7.7,-1.3,58.0,0.0,3.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
587.0,2022.0,2,16.0,2022-02-16 00:00:00.000000,dry,-7.3,-9.6,-4.1,50.4,0.0,3.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
588.0,2022.0,2,17.0,2022-02-17 00:00:00.000000,dry,-6.2,-10.7,-0.5,41.6,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
589.0,2022.0,2,18.0,2022-02-18 00:00:00.000000,dry,-1.2,-8.0,5.7,40.4,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
590.0,2022.0,2,19.0,2022-02-19 00:00:00.000000,dry,-1.7,-6.2,3.7,52.9,0.1,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
591.0,2022.0,2,20.0,2022-02-20 00:00:00.000000,dry,-4.8,-8.4,-0.5,41.1,0.0,4.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
592.0,2022.0,2,21.0,2022-02-21 00:00:00.000000,dry,-3.0,-8.1,3.6,56.3,0.1,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
593.0,2022.0,2,22.0,2022-02-22 00:00:00.000000,dry,-4.5,-8.0,0.5,43.3,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
594.0,2022.0,2,23.0,2022-02-23 00:00:00.000000,dry,-5.6,-10.0,-0.6,38.5,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
595.0,2022.0,2,24.0,2022-02-24 00:00:00.000000,dry,-2.4,-8.5,3.7,52.4,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
596.0,2022.0,2,25.0,2022-02-25 00:00:00.000000,dry,3.0,-3.6,8.4,77.5,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
597.0,2022.0,2,26.0,2022-02-26 00:00:00.000000,dry,5.4,1.0,9.3,78.4,1.1,3.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
598.0,2022.0,2,27.0,2022-02-27 00:00:00.000000,dry,3.7,-1.6,9.1,56.6,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
599.0,2022.0,2,28.0,2022-02-28 00:00:00.000000,dry,6.8,2.7,11.5,62.3,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
600.0,2022.0,3,1.0,2022-03-01 00:00:00.000000,dry,5.8,0.3,9.7,70.5,2.3,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:29,,,,
