tm,ta,rn,ws,wd,hm,pa
2020-07-10 06:00:00,24.1,0.1,2.4,50.0,79,993.1
2020-07-10 07:00:00,24.2,0.0,3.0,50.0,75,992.4
2020-07-10 08:00:00,24.5,0.0,3.5,50.0,72,992.6
2020-07-10 09:00:00,23.3,1.9,2.7,50.0,84,992.3
2020-07-10 10:00:00,24.1,0.0,2.8,70.0,79,992.2
2020-07-10 11:00:00,23.8,0.2,2.6,340.0,83,993.0
2020-07-10 12:00:00,23.9,0.0,2.6,50.0,83,993.1
2020-07-12 17:00:00,24.5,0.1,1.6,70.0,75,998.5
2020-07-12 18:00:00,23.7,0.8,1.5,90.0,82,998.2
2020-07-12 19:00:00,23.0,0.8,1.5,70.0,87,998.0
2020-07-12 20:00:00,22.6,0.6,2.0,110.0,88,998.5
2020-07-12 21:00:00,22.2,0.5,1.9,90.0,90,998.5
2020-07-12 22:00:00,22.1,0.1,2.3,70.0,90,998.2
2020-07-13 02:00:00,20.3,1.3,3.7,50.0,88,996.1
2020-07-13 03:00:00,19.2,2.1,3.6,70.0,90,995.5
2020-07-13 04:00:00,18.3,2.5,3.8,70.0,92,994.7
2020-07-13 05:00:00,18.0,1.8,4.3,50.0,94,994.5
2020-07-13 06:00:00,17.8,2.1,4.4,70.0,94,994.1
2020-07-13 07:00:00,17.8,3.8,4.5,70.0,96,993.8
2020-07-13 08:00:00,18.0,2.1,4.0,50.0,96,994.2
2020-07-13 09:00:00,18.6,0.8,4.8,50.0,96,993.7
2020-07-13 10:00:00,19.1,0.6,4.2,70.0,95,993.8
2020-07-13 11:00:00,19.1,3.9,4.4,50.0,96,993.5
2020-07-13 12:00:00,19.3,2.3,4.3,70.0,95,992.9
2020-07-13 13:00:00,19.4,1.6,3.7,70.0,93,992.9
2020-07-13 14:00:00,19.4,0.6,3.4,70.0,94,992.3
2020-07-13 15:00:00,19.3,0.8,4.0,50.0,94,992.1
2020-07-13 16:00:00,19.3,1.4,3.6,70.0,95,991.9
2020-07-13 17:00:00,19.2,2.8,4.2,70.0,96,991.6
2020-07-13 18:00:00,19.0,1.6,3.5,70.0,96,991.6
2020-07-13 19:00:00,18.6,0.7,4.7,70.0,95,991.7
2020-07-13 20:00:00,18.2,1.5,4.2,70.0,96,991.8
2020-07-13 21:00:00,18.1,1.0,4.9,70.0,96,991.5
2020-07-13 22:00:00,18.1,1.4,4.3,70.0,96,991.8
2020-07-13 23:00:00,18.0,5.6,3.3,50.0,97,992.0
2020-07-14 00:00:00,17.9,5.3,3.8,50.0,97,992.7
2020-07-14 01:00:00,17.7,5.3,3.1,70.0,97,992.7
2020-07-14 02:00:00,17.6,3.7,3.6,70.0,98,991.7
2020-07-14 03:00:00,17.5,0.7,3.6,70.0,96,991.3
2020-07-14 04:00:00,17.3,0.3,2.3,70.0,94,991.9
2020-07-14 05:00:00,17.2,1.0,3.5,50.0,94,992.3
2020-07-14 06:00:00,17.2,0.2,1.8,70.0,93,992.6
2020-07-14 07:00:00,17.5,0.1,2.5,50.0,94,992.8
2020-07-14 08:00:00,18.0,0.2,2.8,50.0,92,993.1
2020-07-14 09:00:00,18.8,0.0,2.5,50.0,89,993.6
2020-07-14 10:00:00,20.0,0.0,3.0,50.0,82,993.8
2020-07-15 00:00:00,20.5,0.0,1.7,50.0,72,995.7
2020-07-17 17:00:00,28.2,0.0,4.5,250.0,67,997.6
2020-07-17 18:00:00,28.3,0.0,2.3,250.0,67,997.3
2020-07-19 07:00:00,22.5,1.2,2.5,50.0,82,996.4
2020-07-19 08:00:00,21.4,7.3,2.8,50.0,91,996.6
2020-07-19 09:00:00,20.7,14.6,3.9,50.0,94,996.5
2020-07-19 10:00:00,20.8,5.8,3.2,50.0,96,996.6
2020-07-19 11:00:00,21.1,0.1,3.7,50.0,96,996.5
2020-07-20 00:00:00,26.2,0.1,1.9,90.0,81,992.5
2020-07-20 01:00:00,26.2,0.1,2.2,90.0,81,991.9
2020-07-20 02:00:00,26.4,0.3,2.2,160.0,83,991.6
2020-07-20 03:00:00,26.4,0.3,3.9,160.0,85,991.5
2020-07-20 04:00:00,25.8,1.0,4.0,180.0,90,991.8
2020-07-20 05:00:00,25.5,0.1,2.9,200.0,91,991.9
2020-07-20 06:00:00,25.3,0.0,6.7,200.0,88,992.0
2020-07-20 07:00:00,24.5,0.0,5.9,200.0,89,992.6
2020-07-20 08:00:00,23.8,0.1,4.3,200.0,93,993.3
2020-07-20 09:00:00,23.3,0.9,5.4,180.0,95,993.8
2020-07-20 10:00:00,23.2,0.7,3.9,200.0,96,994.0
2020-07-20 11:00:00,22.9,0.1,4.3,230.0,94,994.9
2020-07-20 12:00:00,22.8,0.0,4.1,200.0,88,995.6
2020-07-20 13:00:00,22.9,0.0,5.0,230.0,86,996.1
2020-07-21 01:00:00,22.1,0.0,1.4,270.0,91,1001.0
2020-07-22 08:00:00,24.0,0.3,1.2,200.0,88,1000.2
2020-07-22 09:00:00,23.1,6.2,2.7,50.0,93,1000.3
2020-07-22 10:00:00,23.4,2.0,1.5,50.0,95,1000.4
2020-07-22 11:00:00,23.7,0.7,2.2,50.0,94,1000.2
2020-07-22 12:00:00,24.5,0.6,0.9,20.0,91,1000.5
2020-07-22 13:00:00,24.7,0.0,1.6,50.0,88,1000.0
2020-07-22 14:00:00,25.3,0.0,1.6,70.0,85,999.6
2020-07-22 15:00:00,25.6,0.0,1.8,70.0,84,999.2
2020-07-22 16:00:00,25.3,0.2,1.4,140.0,86,998.8
2020-07-22 17:00:00,24.3,0.3,2.3,140.0,91,998.9
2020-07-22 18:00:00,23.5,1.2,2.8,140.0,92,999.2
2020-07-22 19:00:00,23.3,0.0,2.0,200.0,91,999.5
2020-07-22 20:00:00,23.0,0.0,2.0,200.0,91,999.7
2020-07-22 23:00:00,22.6,0.0,0.8,90.0,89,1000.0
2020-07-23 00:00:00,22.6,0.0,0.7,70.0,90,999.8
2020-07-23 01:00:00,22.6,0.0,0.6,70.0,90,999.4
2020-07-23 02:00:00,22.6,0.0,1.4,140.0,92,999.7
2020-07-23 03:00:00,22.5,0.3,0.7,320.0,94,999.8
2020-07-23 04:00:00,22.3,0.2,1.6,110.0,95,998.9
2020-07-23 05:00:00,22.1,0.2,2.1,90.0,95,999.3
2020-07-23 06:00:00,22.1,0.1,1.8,50.0,96,1000.1
2020-07-23 07:00:00,22.1,0.4,1.8,50.0,96,1000.6
2020-07-23 08:00:00,22.1,0.6,2.0,50.0,97,1000.6
2020-07-23 09:00:00,22.2,0.4,2.9,50.0,97,999.9
2020-07-23 10:00:00,22.2,0.0,3.3,50.0,94,998.9
2020-07-23 11:00:00,22.3,0.0,2.3,70.0,89,998.2
2020-07-23 12:00:00,22.2,1.7,2.9,50.0,94,997.4
2020-07-23 13:00:00,22.3,1.6,4.3,50.0,95,996.5
2020-07-23 14:00:00,22.2,0.7,5.0,50.0,93,995.1
2020-07-23 15:00:00,21.7,5.2,3.5,50.0,94,994.7
2020-07-23 16:00:00,21.3,8.7,3.6,70.0,96,994.8
2020-07-23 17:00:00,20.3,10.7,5.6,50.0,97,993.5
2020-07-23 18:00:00,19.8,17.3,6.1,50.0,98,992.2
2020-07-23 19:00:00,19.8,16.6,6.9,50.0,99,991.2
2020-07-23 20:00:00,19.9,9.8,6.5,70.0,98,990.8
2020-07-23 21:00:00,19.5,15.1,4.8,70.0,98,990.7
2020-07-23 22:00:00,19.0,10.4,6.5,50.0,97,991.5
2020-07-23 23:00:00,18.6,2.6,6.4,50.0,95,991.0
2020-07-24 00:00:00,18.8,0.5,6.9,70.0,93,990.8
2020-07-24 01:00:00,19.2,0.0,7.9,50.0,87,989.7
2020-07-24 03:00:00,20.0,0.0,6.3,70.0,81,988.7
2020-07-24 04:00:00,20.2,0.3,4.6,70.0,81,988.3
2020-07-24 05:00:00,20.4,0.0,5.5,70.0,82,988.4
2020-07-24 06:00:00,20.6,0.0,4.2,50.0,79,988.8
2020-07-24 08:00:00,21.3,0.0,5.9,50.0,75,989.9
2020-07-24 09:00:00,21.3,0.0,3.5,70.0,76,989.7
2020-07-24 10:00:00,20.4,2.3,2.5,50.0,89,989.5
2020-07-24 11:00:00,21.6,0.0,3.7,70.0,82,989.3
2020-07-24 12:00:00,21.2,0.3,4.4,50.0,85,988.9
2020-07-24 13:00:00,22.2,0.0,3.9,50.0,80,988.5
2020-07-24 14:00:00,24.0,0.0,2.8,50.0,75,988.3
2020-07-24 18:00:00,25.3,0.0,4.5,50.0,67,988.6
2020-07-24 19:00:00,25.2,0.0,3.6,50.0,65,989.2
2020-07-25 03:00:00,22.3,0.0,0.5,200.0,74,991.4
2020-07-26 06:00:00,21.7,0.0,2.6,70.0,78,997.2
2020-07-27 03:00:00,23.7,0.0,1.2,70.0,85,998.1
2020-07-27 04:00:00,23.4,0.3,2.0,50.0,88,997.9
2020-07-27 05:00:00,23.2,0.3,1.6,50.0,90,998.2
2020-07-27 07:00:00,23.0,0.0,1.4,70.0,89,999.1
2020-07-27 08:00:00,23.4,0.0,1.9,50.0,89,999.0
2020-07-27 09:00:00,24.1,0.0,1.9,70.0,87,999.0
2020-07-27 10:00:00,24.3,0.0,2.8,50.0,84,999.2
2020-07-27 11:00:00,24.3,0.6,2.7,50.0,88,999.5
2020-07-27 12:00:00,24.8,0.3,3.0,50.0,88,999.4
2020-07-27 13:00:00,24.9,0.0,2.3,50.0,87,999.4
2020-07-27 14:00:00,25.4,0.6,2.5,50.0,88,999.2
2020-07-27 15:00:00,25.3,0.0,2.7,50.0,85,998.8
2020-07-27 16:00:00,25.5,0.1,2.5,50.0,81,998.3
2020-07-27 17:00:00,25.3,0.0,2.9,50.0,81,998.0
2020-07-27 18:00:00,25.3,0.0,2.3,50.0,82,997.9
2020-07-27 19:00:00,24.9,0.0,2.2,50.0,84,997.8
2020-07-27 20:00:00,24.5,0.0,1.9,50.0,85,998.1
2020-07-27 21:00:00,24.2,0.0,2.2,50.0,87,998.4
2020-07-27 22:00:00,23.9,0.0,2.2,50.0,88,998.6
2020-07-28 08:00:00,23.5,0.0,2.2,50.0,85,1000.9
2020-07-28 09:00:00,23.9,0.0,2.4,50.0,84,1000.8
2020-07-28 10:00:00,24.5,0.1,2.7,50.0,83,1000.8
2020-07-28 11:00:00,25.1,0.0,1.5,20.0,80,1001.5
2020-07-28 12:00:00,25.9,0.0,2.0,70.0,74,1001.0
2020-07-28 13:00:00,25.9,0.0,2.7,50.0,72,1000.8
2020-07-28 14:00:00,26.1,0.0,2.2,70.0,74,1000.6
2020-07-28 15:00:00,26.4,0.0,1.8,110.0,75,1000.3
2020-07-28 16:00:00,25.9,0.0,2.0,90.0,78,1000.4
2020-07-28 17:00:00,25.3,0.2,1.4,70.0,84,1000.4
2020-07-28 18:00:00,24.8,0.1,2.0,50.0,87,1000.6
2020-07-28 19:00:00,24.4,0.0,2.3,50.0,89,1000.6
2020-07-28 20:00:00,24.2,0.0,2.1,50.0,90,1000.6
2020-07-29 01:00:00,23.9,0.0,2.1,50.0,90,1001.4
2020-07-29 02:00:00,23.4,2.5,2.6,50.0,95,1001.2
2020-07-29 03:00:00,23.1,3.4,2.3,70.0,96,1000.9
2020-07-29 04:00:00,23.0,1.9,2.4,70.0,96,1000.7
2020-07-29 05:00:00,22.9,0.1,2.7,50.0,96,1001.3
2020-07-29 06:00:00,22.7,0.0,2.1,70.0,94,1001.3
2020-07-29 07:00:00,22.7,0.0,2.5,50.0,95,1001.6
2020-07-29 09:00:00,23.0,0.0,2.4,70.0,94,1002.4
2020-07-29 10:00:00,22.7,26.9,2.4,50.0,97,1002.8
2020-07-29 11:00:00,22.9,8.0,1.8,50.0,97,1002.7
2020-07-29 12:00:00,23.1,0.0,2.4,50.0,97,1002.6
2020-07-29 13:00:00,23.4,0.0,2.4,50.0,97,1002.1
2020-07-29 14:00:00,23.5,5.2,2.8,50.0,98,1001.8
2020-07-29 15:00:00,23.8,0.8,2.2,50.0,98,1001.6
2020-07-29 16:00:00,24.3,0.0,1.7,50.0,97,1001.4
2020-07-29 17:00:00,24.6,0.3,1.8,20.0,96,1001.5
2020-07-29 18:00:00,24.9,0.1,1.4,270.0,96,1001.6
2020-07-29 19:00:00,24.7,0.0,1.7,290.0,95,1001.9
2020-07-29 20:00:00,24.5,0.0,1.5,290.0,95,1002.0
2020-07-29 22:00:00,24.5,0.0,0.4,0.0,94,1002.7
2020-07-29 23:00:00,24.4,0.8,1.0,50.0,96,1002.9
2020-07-30 00:00:00,24.3,0.1,1.1,50.0,96,1002.7
2020-07-30 01:00:00,24.2,0.0,0.6,70.0,96,1002.7
2020-07-30 02:00:00,24.2,0.0,1.2,340.0,97,1002.6
2020-07-30 03:00:00,24.2,0.0,1.4,50.0,97,1002.2
2020-07-30 04:00:00,24.0,0.0,1.3,70.0,97,1002.0
2020-07-30 05:00:00,24.0,0.1,1.4,360.0,97,1002.8
2020-07-30 06:00:00,24.0,0.0,1.3,70.0,96,1003.0
2020-07-30 07:00:00,24.1,0.0,1.5,20.0,97,1003.0
2020-07-31 15:00:00,28.9,0.0,3.4,200.0,73,1003.2
2020-07-31 16:00:00,28.4,0.0,2.6,250.0,75,1003.0
2020-07-31 17:00:00,28.5,0.0,3.6,200.0,74,1002.9
2020-07-31 18:00:00,27.7,0.3,2.8,250.0,80,1002.6
2020-07-31 23:00:00,26.2,0.2,2.4,200.0,90,1003.1
2021-06-01 05:00:00,19.0,0.3,2.5,320.0,87,1004.4
2021-06-01 06:00:00,17.7,0.6,3.7,320.0,78,1005.9
2021-06-01 07:00:00,16.8,0.0,2.3,340.0,76,1006.1
2021-06-01 08:00:00,16.1,1.3,1.8,70.0,90,1005.1
2021-06-01 09:00:00,16.7,1.0,3.7,70.0,86,1003.0
2021-06-01 16:00:00,22.5,0.0,2.0,270.0,66,1004.7
2021-06-01 17:00:00,22.9,0.0,2.8,200.0,61,1003.8
2021-06-03 11:00:00,22.5,0.0,2.9,180.0,61,994.9
2021-06-03 12:00:00,22.6,0.0,1.7,180.0,62,994.2
2021-06-03 13:00:00,21.3,0.5,2.0,200.0,75,994.2
2021-06-03 14:00:00,20.1,0.5,1.9,200.0,84,993.6
2021-06-03 15:00:00,19.7,1.7,1.1,290.0,87,992.3
2021-06-03 16:00:00,18.8,1.8,1.7,290.0,94,992.0
2021-06-03 17:00:00,18.7,3.3,0.8,360.0,93,991.3
2021-06-03 18:00:00,18.6,1.2,1.7,270.0,94,990.9
2021-06-03 19:00:00,18.6,1.2,1.2,270.0,95,991.2
2021-06-03 20:00:00,18.4,1.5,2.2,270.0,95,990.8
2021-06-03 21:00:00,15.5,4.8,6.7,320.0,80,991.7
2021-06-03 22:00:00,14.9,0.3,2.2,250.0,85,992.5
2021-06-03 23:00:00,14.9,0.8,1.0,90.0,84,992.1
2021-06-04 00:00:00,14.7,0.5,2.2,50.0,91,991.0
2021-06-07 09:00:00,21.0,0.0,2.0,160.0,73,1004.0
2021-06-07 10:00:00,21.1,0.0,2.6,110.0,70,1003.6
2021-06-07 11:00:00,21.6,0.0,2.2,140.0,68,1003.6
2021-06-07 13:00:00,21.4,0.0,2.1,250.0,65,1005.1
2021-06-07 14:00:00,21.3,0.0,1.4,340.0,68,1004.6
2021-06-07 15:00:00,22.1,0.0,1.6,20.0,64,1004.3
2021-06-07 16:00:00,22.8,0.0,1.0,340.0,63,1003.6
2021-06-08 05:00:00,19.0,0.1,1.4,50.0,85,1005.2
2021-06-08 06:00:00,18.8,0.0,1.3,50.0,84,1005.6
2021-06-10 18:00:00,26.7,0.0,1.8,290.0,62,999.5
2021-06-10 19:00:00,25.1,0.0,1.3,290.0,73,999.4
2021-06-10 20:00:00,24.0,0.5,2.5,50.0,79,998.4
2021-06-10 21:00:00,23.7,0.0,1.9,50.0,82,998.5
2021-06-10 22:00:00,23.1,0.2,2.6,140.0,69,998.5
2021-06-10 23:00:00,22.2,0.6,3.0,110.0,80,998.3
2021-06-11 00:00:00,20.5,4.8,2.2,90.0,90,998.3
2021-06-11 01:00:00,20.0,1.5,2.9,90.0,92,997.4
2021-06-11 02:00:00,20.3,0.3,4.4,140.0,88,996.7
2021-06-11 03:00:00,20.1,2.0,2.5,160.0,95,997.1
2021-06-11 04:00:00,20.2,0.8,3.7,180.0,96,997.3
2021-06-11 05:00:00,20.6,0.0,4.7,180.0,94,997.7
2021-06-15 03:00:00,22.5,0.1,1.7,250.0,75,994.7
2021-06-15 04:00:00,21.9,0.2,1.2,340.0,81,994.4
2021-06-15 05:00:00,21.7,0.0,1.4,290.0,83,994.7
2021-06-15 06:00:00,21.5,0.0,1.2,70.0,86,994.9
2021-06-15 08:00:00,21.9,0.0,2.6,70.0,87,994.4
2021-06-15 09:00:00,22.0,0.2,1.9,50.0,89,994.4
2021-06-15 10:00:00,22.0,0.2,2.0,50.0,91,994.2
2021-06-15 11:00:00,21.8,0.8,3.6,50.0,91,994.9
2021-06-15 12:00:00,21.5,0.4,2.7,50.0,87,995.2
2021-06-15 13:00:00,22.0,0.0,3.1,50.0,85,995.1
2021-06-15 14:00:00,22.5,0.0,2.2,50.0,83,994.8
2021-06-17 16:00:00,24.0,0.0,1.8,160.0,67,995.0
2021-06-17 17:00:00,23.4,0.0,2.5,200.0,71,994.9
2021-06-17 18:00:00,23.0,0.0,2.7,180.0,72,994.7
2021-06-17 22:00:00,21.5,0.0,2.3,250.0,84,995.2
2021-06-17 23:00:00,21.2,0.0,2.0,230.0,85,994.8
2021-06-18 00:00:00,21.0,0.0,2.2,200.0,85,994.4
2021-06-18 02:00:00,20.3,0.0,2.4,200.0,87,993.4
2021-06-18 03:00:00,19.8,0.1,1.8,230.0,91,993.2
2021-06-18 04:00:00,19.6,0.2,2.0,200.0,92,992.8
2021-06-18 05:00:00,19.3,0.8,3.5,230.0,97,992.8
2021-06-18 06:00:00,19.1,1.0,3.2,230.0,98,992.7
2021-06-18 07:00:00,19.0,1.5,2.3,200.0,96,992.4
2021-06-18 08:00:00,19.1,0.8,2.3,200.0,97,992.3
2021-06-18 09:00:00,19.4,0.8,2.4,180.0,98,991.9
2021-06-18 10:00:00,19.7,0.4,2.3,180.0,97,991.5
2021-06-18 11:00:00,20.0,0.4,2.4,180.0,98,991.3
2021-06-18 12:00:00,20.3,0.3,3.0,200.0,96,990.7
2021-06-18 13:00:00,20.0,0.0,3.0,200.0,95,990.4
2021-06-19 00:00:00,19.2,0.0,2.0,270.0,92,991.5
2021-06-22 03:00:00,20.9,0.0,1.1,50.0,74,997.8
2021-06-22 04:00:00,20.5,0.0,2.0,20.0,76,997.7
2021-06-22 15:00:00,23.2,0.0,1.4,200.0,66,997.3
2021-06-22 19:00:00,24.1,0.0,2.0,320.0,58,998.4
2021-06-22 21:00:00,22.1,0.0,1.4,50.0,73,998.8
2021-06-23 16:00:00,22.7,7.4,2.5,70.0,72,999.3
2021-06-23 17:00:00,22.6,0.1,2.6,200.0,73,999.7
2021-06-26 02:00:00,22.2,0.0,1.3,290.0,82,1000.6
2021-06-26 03:00:00,22.1,0.1,0.9,290.0,85,1000.5
2021-06-26 04:00:00,21.5,1.3,2.4,250.0,90,1000.6
2021-06-26 05:00:00,20.5,2.2,2.5,270.0,88,1000.9
2021-06-26 06:00:00,20.0,0.7,0.5,270.0,87,1001.1
2021-06-26 07:00:00,19.9,0.1,0.8,20.0,88,1001.2
2021-06-26 08:00:00,20.4,0.0,1.0,50.0,91,1001.7
2021-06-26 09:00:00,21.2,0.0,1.8,50.0,88,1001.9
2021-06-26 10:00:00,21.9,0.0,1.4,70.0,84,1001.5
2021-06-26 11:00:00,22.6,0.0,1.8,110.0,81,1001.4
2021-06-26 12:00:00,23.2,0.0,1.2,70.0,79,1001.1
2021-06-26 13:00:00,23.8,0.0,2.3,50.0,76,1000.9
2021-06-26 14:00:00,24.9,0.1,1.7,50.0,70,1000.3
2021-06-27 19:00:00,22.3,30.2,4.8,250.0,86,995.9
2021-06-27 20:00:00,22.2,8.0,2.7,160.0,88,996.3
2021-06-27 21:00:00,22.4,0.0,0.4,0.0,85,996.3
2021-06-27 22:00:00,22.2,0.0,1.5,50.0,90,996.4
2021-06-28 08:00:00,21.4,0.0,2.4,50.0,85,996.4
2021-06-28 16:00:00,26.0,0.0,1.6,20.0,66,994.3
2021-06-28 17:00:00,25.3,0.0,1.8,250.0,75,994.1
2021-06-28 19:00:00,25.0,0.1,0.4,0.0,78,994.1
2021-06-29 14:00:00,25.7,0.0,1.0,290.0,70,995.1
2021-06-29 17:00:00,24.1,7.5,2.8,250.0,84,995.0
2021-06-29 18:00:00,24.0,0.5,1.5,270.0,83,994.8
2021-06-30 12:00:00,24.7,0.0,3.6,50.0,71,998.0
2021-06-30 13:00:00,22.7,6.0,0.9,160.0,86,997.8
2021-06-30 14:00:00,25.4,0.0,0.7,360.0,77,997.4
2021-07-03 15:00:00,25.2,0.0,3.4,50.0,70,996.0
2021-07-03 16:00:00,23.3,1.4,3.5,70.0,84,995.1
2021-07-03 17:00:00,22.3,4.3,3.1,50.0,91,995.3
2021-07-03 18:00:00,20.9,13.6,4.7,50.0,97,993.9
2021-07-03 19:00:00,20.5,10.6,4.7,50.0,99,993.7
2021-07-03 20:00:00,20.2,6.4,5.1,70.0,99,993.1
2021-07-03 21:00:00,19.8,10.8,4.7,70.0,100,993.7
2021-07-03 22:00:00,19.7,2.4,4.9,50.0,100,992.7
2021-07-03 23:00:00,19.6,4.8,4.5,70.0,100,991.6
2021-07-04 00:00:00,19.8,5.7,2.7,50.0,100,991.0
2021-07-04 01:00:00,20.1,3.0,3.2,70.0,100,989.6
2021-07-04 02:00:00,20.2,4.3,2.4,70.0,100,989.6
2021-07-04 03:00:00,20.4,0.7,2.0,70.0,99,989.5
2021-07-04 04:00:00,20.6,1.2,1.1,70.0,100,989.5
2021-07-04 05:00:00,20.8,3.3,1.0,70.0,100,989.8
2021-07-04 06:00:00,21.0,1.5,0.9,90.0,99,990.4
2021-07-04 07:00:00,21.2,1.8,1.2,70.0,100,991.2
2021-07-04 08:00:00,21.7,1.5,2.1,180.0,100,991.9
2021-07-04 09:00:00,22.0,1.2,1.6,110.0,99,992.4
2021-07-04 10:00:00,22.1,0.6,1.0,110.0,99,992.8
2021-07-04 11:00:00,22.3,0.3,2.0,110.0,98,993.1
2021-07-04 12:00:00,22.5,0.5,1.7,110.0,98,993.4
2021-07-04 13:00:00,22.7,0.4,1.0,140.0,99,993.5
2021-07-04 14:00:00,22.7,0.8,1.9,140.0,98,993.9
2021-07-04 15:00:00,23.1,0.0,0.7,160.0,96,994.5
2021-07-04 16:00:00,22.5,0.3,3.4,180.0,94,995.0
2021-07-04 17:00:00,21.5,0.0,4.3,200.0,95,995.4
2021-07-04 18:00:00,21.1,0.0,3.7,200.0,97,996.1
2021-07-04 19:00:00,20.9,0.0,3.0,230.0,97,997.2
2021-07-07 04:00:00,24.0,0.0,0.8,20.0,80,997.6
2021-07-07 05:00:00,23.9,0.0,0.7,20.0,81,998.0
2021-07-07 21:00:00,25.9,4.6,2.5,250.0,90,995.9
2021-07-07 22:00:00,25.5,8.1,1.0,270.0,91,996.3
2021-07-07 23:00:00,25.5,0.0,0.7,200.0,90,996.3
2021-07-08 00:00:00,25.1,0.0,1.1,250.0,92,996.2
2021-07-08 01:00:00,24.5,2.6,2.1,270.0,93,995.6
2021-07-08 02:00:00,24.3,0.3,1.8,270.0,94,994.9
2021-07-08 14:00:00,29.1,0.0,3.4,180.0,70,995.0
2021-07-08 15:00:00,29.8,0.0,1.6,200.0,67,994.3
2021-07-09 10:00:00,25.2,0.0,1.5,50.0,81,995.5
2021-07-09 12:00:00,26.3,0.0,1.5,290.0,76,995.5
2021-07-10 04:00:00,23.8,0.0,1.9,160.0,83,996.6
2021-07-10 05:00:00,23.8,0.0,2.0,160.0,85,997.0
2021-07-10 06:00:00,23.4,0.2,1.6,180.0,87,997.2
2021-07-10 07:00:00,23.2,0.0,0.3,0.0,84,997.4
2021-07-10 08:00:00,23.7,0.1,1.4,360.0,88,997.1
2021-07-10 10:00:00,25.1,0.0,1.4,200.0,85,997.5
2021-07-10 11:00:00,26.3,0.2,2.3,180.0,80,997.8
2021-07-11 06:00:00,24.5,0.0,2.7,200.0,88,999.4
2021-07-11 07:00:00,24.1,0.3,2.0,180.0,92,1000.2
2021-07-11 08:00:00,24.3,0.1,1.8,200.0,92,1000.2
2021-07-11 09:00:00,24.6,0.0,0.5,160.0,92,1000.5
2021-07-11 11:00:00,25.4,0.0,2.6,200.0,90,1000.8
2021-07-11 12:00:00,25.9,0.0,2.9,230.0,89,1000.8
2021-07-11 13:00:00,26.4,0.0,3.7,230.0,86,1000.1
2021-07-15 02:00:00,27.8,0.0,1.9,250.0,80,1004.1
2021-07-15 17:00:00,32.2,0.0,3.3,270.0,62,1004.0
2021-07-15 19:00:00,28.0,0.0,2.7,50.0,69,1005.0
2021-07-15 20:00:00,27.5,0.0,2.5,50.0,70,1004.0
2021-07-17 19:00:00,30.4,0.0,1.4,50.0,60,1000.4
2021-07-19 14:00:00,29.4,0.0,2.1,340.0,68,1002.4
2021-07-19 15:00:00,24.1,64.7,4.1,270.0,94,1003.3
2021-07-19 16:00:00,24.3,1.7,1.5,290.0,91,1003.4
2021-07-19 17:00:00,24.4,0.3,1.7,230.0,92,1003.3
2021-07-19 18:00:00,24.8,0.7,0.8,50.0,88,1003.1
2021-07-19 20:00:00,25.8,0.0,1.5,340.0,83,1003.7
2021-07-19 21:00:00,25.4,0.0,1.2,20.0,84,1004.3
2021-07-20 16:00:00,31.3,0.0,1.4,50.0,62,1003.3
2021-07-20 17:00:00,29.2,0.0,2.7,250.0,73,1003.2
2021-07-20 18:00:00,29.0,0.0,0.4,0.0,72,1003.1
2021-07-28 14:00:00,33.0,0.0,1.2,290.0,56,991.9
2021-07-28 15:00:00,34.5,0.0,1.7,290.0,52,991.3
2021-07-28 16:00:00,32.5,0.0,3.2,230.0,60,991.2
2021-07-28 17:00:00,30.2,0.0,3.1,270.0,70,991.3
2021-07-31 02:00:00,27.9,0.6,2.7,200.0,86,990.5
2021-07-31 03:00:00,27.2,2.4,3.1,200.0,88,990.7
2021-07-31 04:00:00,27.1,0.0,2.3,200.0,88,990.9
2022-06-05 08:00:00,22.9,0.0,1.3,110.0,55,995.1
2022-06-05 09:00:00,23.6,0.0,1.2,110.0,53,994.5
2022-06-05 20:00:00,20.9,0.0,3.2,50.0,64,990.9
2022-06-05 21:00:00,20.5,0.0,2.4,70.0,70,991.0
2022-06-06 03:00:00,19.3,1.3,1.5,50.0,84,989.2
2022-06-06 04:00:00,18.8,0.0,2.1,50.0,84,989.2
2022-06-06 05:00:00,18.5,0.2,2.1,50.0,88,989.4
2022-06-06 06:00:00,18.2,0.2,1.8,50.0,89,989.5
2022-06-06 07:00:00,17.9,0.1,1.9,70.0,89,990.1
2022-06-06 08:00:00,17.3,1.7,3.6,50.0,91,990.5
2022-06-06 09:00:00,17.2,0.0,3.1,50.0,89,991.0
2022-06-06 10:00:00,17.5,0.8,3.1,50.0,90,991.1
2022-06-06 11:00:00,19.3,0.0,3.2,70.0,74,991.1
2022-06-07 04:00:00,16.0,0.0,3.3,50.0,66,996.0
2022-06-07 05:00:00,15.6,0.0,2.8,50.0,67,996.5
2022-06-09 06:00:00,18.6,0.0,0.4,0.0,86,1003.0
2022-06-09 07:00:00,19.0,0.0,1.0,320.0,84,1003.3
2022-06-09 08:00:00,19.8,0.0,1.2,230.0,81,1003.7
2022-06-09 09:00:00,20.1,0.1,0.6,250.0,82,1003.8
2022-06-09 10:00:00,20.5,0.0,1.4,290.0,80,1004.0
2022-06-09 13:00:00,22.3,0.2,0.9,360.0,72,1003.3
2022-06-09 14:00:00,21.5,2.3,0.3,0.0,83,1002.8
2022-06-10 14:00:00,22.8,0.0,2.9,270.0,74,1004.1
